id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
149.0,1.0,16395.3100680652,24790.229614973512,972.48183224713,22.262,697.86,3.0
150.0,1.0,16743.40257736151,24684.33595465513,363.0576344402785,8.529,697.86,3.0
151.0,1.0,16677.82139151572,24887.664165653423,697.6265513589941,15.162,697.86,3.0
152.0,1.0,16814.955847203375,24827.901398671962,785.7844623656596,25.621,697.86,3.0
153.0,1.0,16542.068125139333,24784.32517734197,759.5917649852566,16.131,697.86,3.0
154.0,1.0,16812.523232666048,24840.257707429024,779.573096845806,21.49,697.86,3.0
155.0,1.0,16015.182144872224,26786.445303307617,687.7802204075017,20.047,697.86,4.0
156.0,1.0,16132.291403756022,26609.750523031922,341.04178837510926,8.957,697.86,4.0
157.0,1.0,16224.325792162457,26781.66340351442,915.199177309323,18.575,697.86,4.0
158.0,1.0,16021.690415570836,26797.913128495515,782.8134095588282,23.226,697.86,4.0
159.0,1.0,16161.700138960914,26777.777040352994,819.672795634286,14.649,697.86,4.0
160.0,1.0,15964.046309580941,26840.900545397453,746.0945138569504,18.771,697.86,4.0
161.0,1.0,15875.826325586699,26791.890743142576,687.7584259085595,19.053,697.86,4.0
162.0,1.0,15990.115451265003,26875.878862891226,550.3366541446055,11.51,697.86,4.0
163.0,1.0,15964.844381843492,26639.520962230283,510.84666504041564,21.208,697.86,4.0
164.0,1.0,16034.096607207648,26940.138699232695,474.3655355070031,14.862,697.86,4.0
165.0,1.0,16118.975938390204,26762.47210386642,696.966236711584,9.4173,697.86,4.0
166.0,1.0,15980.501301123348,26756.22584045085,550.4984311811605,11.51,697.86,4.0
167.0,1.0,16104.375626182926,26725.32591126809,621.2431723589915,22.906,697.86,4.0
168.0,1.0,16029.482084984478,26908.82048557448,854.2165805410698,19.373,697.86,4.0
169.0,1.0,16188.162534220142,26768.47448906607,395.82050746951336,13.0,697.86,4.0
170.0,1.0,16169.949975830023,26724.431560288947,414.06778457171583,13.631,697.86,4.0
171.0,1.0,16141.032228675887,26765.40869439983,750.2098360457182,15.427,697.86,4.0
172.0,1.0,16232.60533170075,26632.208619182064,559.275488936305,21.943,697.86,4.0
173.0,1.0,16127.237757778423,26677.683462662837,649.8854670038268,11.068,697.86,4.0
174.0,1.0,15934.395241966606,26834.83171589242,770.1731168864134,19.79,697.86,4.0
175.0,1.0,16202.496122265495,26537.830929432886,739.5086767658754,6.2733,697.86,4.0
176.0,1.0,16254.602852594573,26646.108446886326,686.7291782375967,8.4924,697.86,4.0
177.0,1.0,16054.669910864528,26740.952621633856,517.1139929421616,13.185,697.86,4.0
178.0,1.0,15925.286172126274,26568.767977963016,697.5165774045895,6.2089,697.86,4.0
179.0,1.0,16135.575278200997,26855.645387313227,624.2656553502258,13.847,697.86,4.0
180.0,1.0,16123.423179068903,26708.391585813493,624.1551102562028,11.507,697.86,4.0
181.0,1.0,16064.67858068003,26909.982160273434,852.5965429926881,15.241,697.86,4.0
182.0,1.0,16080.12951598618,26922.083383443627,662.5856049143939,16.09,697.86,4.0
183.0,1.0,16032.03470212865,26958.478641649668,620.1532430503652,9.3728,697.86,4.0
184.0,1.0,16038.701966642982,26602.196576391674,702.4677319691224,7.6504,697.86,4.0
185.0,1.0,16103.164878405625,26869.80041148544,627.9724983103981,17.305,697.86,4.0
186.0,1.0,16206.4796031445,26855.08412424425,756.6659190562779,18.667,697.86,4.0
187.0,1.0,16048.601316386772,26804.63438890732,442.09504104011535,16.951,697.86,4.0
188.0,1.0,15950.627374481173,26897.872193248604,869.6026997894635,12.125,697.86,4.0
189.0,1.0,16030.071443024251,26834.995043001516,705.3183594458196,11.312,697.86,4.0
190.0,1.0,16246.771472081346,26654.824928368736,587.8478191841002,29.719,697.86,4.0
191.0,1.0,15925.388945267945,26934.392871413933,646.6831824873975,15.479,697.86,4.0
192.0,1.0,16250.281525973112,26560.185913853365,562.39408319213,22.565,697.86,4.0
193.0,1.0,16063.178189452863,26719.03548677366,639.6877212272593,17.5,697.86,4.0
194.0,1.0,16035.085230458862,26823.047115182137,974.591223057922,19.297,697.86,4.0
195.0,1.0,16261.698004444921,26815.691211859914,533.9623931210444,19.272,697.86,4.0
196.0,1.0,16141.140082197253,26776.635739750593,610.6617001742552,20.854,697.86,4.0
197.0,1.0,15922.846514317243,26723.619558985087,695.5973937242397,10.566,697.86,4.0
198.0,1.0,16028.626856854798,26843.384769230994,881.2943629565023,24.75,697.86,4.0
199.0,1.0,15981.597520519112,26727.196323631833,562.3356704768497,13.926,697.86,4.0
200.0,1.0,16166.27798770763,26767.35746744547,806.6866295889154,11.215,697.86,4.0
201.0,1.0,16115.804152952633,26737.21527205113,696.0865077242509,17.164,697.86,4.0
202.0,1.0,16055.33102088969,26705.186853875657,474.28178202719477,22.703,697.86,4.0
203.0,1.0,16013.014248954158,26613.892841595494,635.691461783127,15.963,697.86,4.0
