id,frame,x [nm],y [nm],z [nm],uncertainty [nm],centroid [nm],cluster_label
125.0,1.0,4455.130207897488,17291.208751450456,333.3066022961865,27.175,672.32,1259.0
126.0,1.0,11577.431085205322,18372.45590426494,671.0,12.078,672.32,-1.0
127.0,1.0,18740.290881782523,16509.21498595688,442.0,18.874,672.32,-1.0
128.0,1.0,19016.072645766333,23321.02943334648,477.66542250611235,9.8187,672.32,2169.0
129.0,1.0,20609.017727708913,27138.977205863117,-46.86297342378799,5.5143,672.32,570.0
130.0,1.0,12065.176628019291,27466.80605998997,446.0,10.056,672.32,-1.0
131.0,1.0,12913.592089838026,13557.465552080845,467.6567737433683,14.668,672.32,797.0
132.0,1.0,20627.92503512896,24088.03396399618,881.2245469398432,12.067,672.32,1521.0
133.0,1.0,18743.343383253057,23384.057940462055,1081.7415455535138,16.939,672.32,984.0
134.0,1.0,19593.394602382366,17876.92900109272,804.0797796927252,14.968,672.32,457.0
135.0,1.0,5283.747475180598,15306.442327908875,1004.2222483861497,9.9207,672.32,361.0
136.0,1.0,14708.661851229512,23508.230630330047,650.383363917716,27.96,672.32,1005.0
137.0,1.0,13153.654159139209,17510.779050220222,985.1559805636969,16.401,672.32,2329.0
138.0,1.0,2667.209016144467,19492.897129271958,562.0,7.5845,672.32,-1.0
139.0,1.0,13241.299742283838,17406.430281530193,382.7512195049982,7.4998,672.32,2372.0
140.0,1.0,19073.82918223729,26205.03491587554,431.6710660020707,9.248,672.32,1852.0
141.0,1.0,11530.881816494908,20705.473069446267,657.8913233211856,26.911,672.32,1434.0
142.0,1.0,22093.48413106241,19652.829793309495,574.7731636414521,8.5159,672.32,1624.0
143.0,1.0,14968.118161937664,22870.923757491055,595.9836387410064,11.883,672.32,2356.0
144.0,1.0,9021.411871391749,13708.9972425361,610.2838436561121,15.807,672.32,138.0
145.0,1.0,14998.229266045786,15811.391233751541,422.37053562340134,13.271,672.32,2109.0
146.0,1.0,6475.344539555455,21300.62087346922,882.0,18.607,672.32,-1.0
147.0,1.0,15931.358219200445,27916.864614460355,680.9648326605228,19.794,672.32,2455.0
148.0,1.0,16994.441395714774,26923.26631443517,751.2839500894345,16.939,672.32,2270.0
149.0,1.0,14942.231922823743,24305.112972807263,610.7068092279699,16.945,672.32,2055.0
150.0,1.0,16387.179610888405,14180.188555158553,618.0786234911935,16.381,672.32,681.0
151.0,1.0,8017.170673779276,16206.398822126133,226.40862337179766,29.781,672.32,2625.0
152.0,1.0,22770.24824282215,19798.58961102527,422.54190161420763,17.245,672.32,488.0
153.0,1.0,10281.63027203102,25584.961181394465,528.0,18.871,672.32,-1.0
154.0,1.0,10356.809184797963,16772.84797109066,611.0,6.7801,672.32,-1.0
155.0,1.0,20747.96882954381,24536.419901078854,389.8539406669522,14.985,672.32,1193.0
156.0,1.0,12206.170425939457,21138.571210685383,698.2691217778324,11.154,672.32,1424.0
157.0,1.0,11372.304373955047,18728.118678784474,785.5414028873122,12.267,672.32,261.0
158.0,1.0,16800.801823994465,23878.776134557374,779.0,18.179,672.32,-1.0
159.0,1.0,14364.719499967077,27000.81959051125,777.0,28.186,672.32,-1.0
160.0,1.0,5158.198619546594,20559.44829071225,511.0,15.991,672.32,-1.0
161.0,1.0,16969.075939116865,17556.680694124152,402.0,9.5035,672.32,-1.0
162.0,1.0,12599.921850014667,19354.717415526888,709.0,10.129,672.32,-1.0
163.0,1.0,14245.037896280557,26412.955108496175,742.2461150492215,10.145,672.32,1123.0
164.0,1.0,16042.569099793216,23567.47055195616,1030.6738085118766,12.766,672.32,2379.0
165.0,1.0,10869.286498173278,14604.865394191478,244.6036898813465,13.501,672.32,2084.0
166.0,1.0,12691.687218954554,18891.075812536867,446.8401068570064,20.805,672.32,216.0
167.0,1.0,20949.756551244827,25562.55052679173,234.01847293165466,9.1251,672.32,1558.0
168.0,1.0,6407.384865660543,19352.972699317103,922.2671083814358,18.985,672.32,1712.0
169.0,1.0,20459.726913965267,16970.046355735078,525.5522020756989,29.169,672.32,1203.0
170.0,1.0,15951.05627190158,17955.377718623764,334.0,19.886,672.32,-1.0
171.0,1.0,16954.082608237837,22179.195731199747,298.94804427952255,15.23,672.32,207.0
172.0,1.0,9522.765294376706,24047.213377279346,644.0,10.654,672.32,-1.0
173.0,1.0,7302.556412161871,20515.820519760564,848.1251066369289,13.421,672.32,587.0
174.0,1.0,18265.728885135668,17699.74767666359,445.76265918340226,11.365,672.32,602.0
175.0,1.0,15105.191080435,16638.641811133857,540.8771316766325,21.961,672.32,1790.0
176.0,1.0,17698.30541856051,28285.469590196095,455.5823460008441,17.487,672.32,1267.0
177.0,1.0,16677.195320265517,18365.025193325804,622.0,9.3056,672.32,-1.0
178.0,1.0,10073.980059211563,22931.30027427594,474.8708082201565,8.9139,672.32,968.0
179.0,1.0,18696.29817315305,16162.160582639342,488.1782102666288,32.578,672.32,2103.0
180.0,1.0,14939.105220881529,26591.994862710104,643.0,13.047,672.32,-1.0
181.0,1.0,18914.02111243003,16716.35369448911,541.0,16.409,672.32,-1.0
182.0,1.0,14468.630795391839,24886.939986551894,357.9636239379727,15.93,672.32,90.0
183.0,1.0,15425.960692474908,17705.945052390354,743.0,9.3944,672.32,-1.0
184.0,1.0,16140.322082937977,26733.15200406569,795.1708251487981,12.443,672.32,2344.0
185.0,1.0,14254.153326814068,15633.96687422453,794.0,12.795,672.32,-1.0
186.0,1.0,18293.522526549197,17666.0786004537,511.0,8.3664,672.32,-1.0
187.0,1.0,18294.841205797504,15882.377200325693,429.68501469184406,14.392,672.32,1888.0
188.0,1.0,18573.970275274336,17009.049116970302,325.29435719315256,22.503,672.32,1767.0
189.0,1.0,15756.168966939176,21468.483912855365,631.0,5.7265,672.32,-1.0
190.0,1.0,5747.459723086984,19096.332670355936,548.0,10.849,672.32,-1.0
191.0,1.0,11667.387280275236,24371.845566502016,579.0,11.641,672.32,-1.0
192.0,1.0,16541.599944198075,26815.68294338252,549.5627079048555,11.752,672.32,2057.0
193.0,1.0,5769.691017512975,18497.054148856536,894.3983331358356,9.231,672.32,688.0
194.0,1.0,17976.23937712723,25145.317847876424,681.9892305587907,22.722,672.32,372.0
195.0,1.0,7506.446198082752,17617.39459534647,449.39091611016477,20.93,672.32,253.0
196.0,1.0,10405.57509302436,16142.98497375268,510.79918989462465,10.079,672.32,198.0
197.0,1.0,12346.80193468185,14763.82072101316,612.0,6.9263,672.32,-1.0
198.0,1.0,4700.104983230609,21136.460095144244,736.7504244357619,9.6378,672.32,1982.0
199.0,1.0,15455.241208970985,16583.968134606104,662.0,7.0906,672.32,-1.0
200.0,1.0,4384.354112806644,18290.782850787735,731.0,14.069,672.32,-1.0
201.0,1.0,15299.12513665996,28649.464506804332,1116.1977142192595,14.975,672.32,38.0
202.0,1.0,4605.97366665245,19023.78120964222,369.74619314687016,13.489,672.32,1960.0
203.0,1.0,13907.927362921575,25371.9330584197,662.0,12.066,672.32,-1.0
204.0,1.0,14724.687056401328,17568.411015095917,929.8488375122848,14.189,672.32,665.0
205.0,1.0,11110.890415776916,25169.79874200758,339.27608082666706,19.462,672.32,625.0
206.0,1.0,9448.105289102747,17700.561316957228,764.0,17.263,672.32,-1.0
207.0,1.0,18562.182226578436,17937.171665753078,629.0,15.763,672.32,-1.0
208.0,1.0,21401.717982944974,23217.472394188644,759.769451239961,6.5117,672.32,1687.0
209.0,1.0,13129.481997117604,17379.544341410976,562.8895007539963,15.666,672.32,600.0
210.0,1.0,14806.599736476372,14223.834569813203,498.16756458833277,10.864,672.32,2467.0
211.0,1.0,20180.15579327122,22007.715155030623,410.94130012267124,12.457,672.32,841.0
212.0,1.0,19789.224989014117,26122.65624831756,608.9210039772265,22.101,672.32,1853.0
213.0,1.0,22462.543243858487,22964.30287079412,208.48143907598808,7.98,672.32,1242.0
214.0,1.0,19470.184152876976,15651.721572747558,317.97320269196325,17.36,672.32,469.0
215.0,1.0,3946.581185540151,20976.709835436646,605.0,17.286,672.32,-1.0
216.0,1.0,18990.890020203668,27992.647578819557,155.272233161881,18.494,672.32,433.0
217.0,1.0,4796.215295792337,22969.13824020094,754.0,8.4271,672.32,-1.0
218.0,1.0,9522.875096752543,25155.673004028096,625.0704201049425,10.002,672.32,2019.0
219.0,1.0,19038.902811192496,24793.351094977053,178.46798292875403,9.0435,672.32,355.0
220.0,1.0,17861.29344705435,15813.342139965036,557.0,6.8263,672.32,-1.0
221.0,1.0,8188.9460080739855,23991.01844005129,-115.89108380992474,36.618,672.32,1066.0
222.0,1.0,19641.30195424743,24664.145440556684,507.4932566260859,12.956,672.32,2298.0
223.0,1.0,12015.095224796565,19136.06754602179,872.0,8.2577,672.32,-1.0
224.0,1.0,5329.492584400705,18983.86528881406,809.7088534183863,20.768,672.32,2116.0
225.0,1.0,8509.502772788626,15539.122002669748,568.7999809795798,10.448,672.32,1307.0
226.0,1.0,4625.044971707442,18711.659931789596,886.9077070578289,8.814,672.32,1149.0
227.0,1.0,14777.364171977322,25774.445987346884,309.67236044132324,10.53,672.32,1459.0
228.0,1.0,18857.795506907652,15237.494270151628,521.0,15.224,672.32,-1.0
229.0,1.0,21837.81576577029,20193.354760619353,401.8087949051795,7.9533,672.32,868.0
230.0,1.0,15488.57458459385,26482.30029300569,584.4544158934086,12.858,672.32,952.0
231.0,1.0,9977.393749039364,23251.85711125628,83.59725498493313,11.502,672.32,2336.0
232.0,1.0,12798.322514514386,19011.91552762869,559.0239060586221,14.897,672.32,219.0
233.0,1.0,9668.524720205765,16312.512817287035,501.0,12.756,672.32,-1.0
234.0,1.0,19493.259172476417,27888.08964869478,705.7445133206202,18.926,672.32,2224.0
235.0,1.0,18233.56881408699,23041.958579782724,508.0,11.705,672.32,-1.0
236.0,1.0,9761.671262903354,22722.39255656826,544.596556798154,23.781,672.32,29.0
237.0,1.0,10610.916166148945,14225.668302770946,748.1720915172702,30.207,672.32,2080.0
238.0,1.0,19430.404982557862,25076.02350479332,451.9405218595661,13.366,672.32,2246.0
239.0,1.0,12871.622584275361,22547.62031597699,877.285575088767,18.972,672.32,1615.0
240.0,1.0,12412.105240924908,25525.39661851877,430.7460136600267,26.469,672.32,447.0
241.0,1.0,6259.3004628462595,17509.615917603234,843.8962266151278,9.3518,672.32,456.0
242.0,1.0,9189.257889034152,18066.287626045894,523.0,13.223,672.32,-1.0
243.0,1.0,5969.041500068086,17344.298628473363,407.0,20.284,672.32,-1.0
244.0,1.0,14843.59492302047,15546.463248094602,638.0,12.608,672.32,-1.0
245.0,1.0,21035.047978964616,17982.374752639727,691.6366520107292,10.672,672.32,2418.0
246.0,1.0,9320.568129946738,16374.573973300077,388.3111742732107,10.086,672.32,2152.0
247.0,1.0,12292.559331745213,26828.464473804368,644.9830020558873,21.193,672.32,1605.0
248.0,1.0,12916.05399947013,15905.216777604799,658.728330922411,10.049,672.32,835.0
249.0,1.0,13934.816241884106,23651.198894845547,761.0,26.099,672.32,-1.0
250.0,1.0,14473.520658079402,20137.313201858007,692.6220871759522,10.041,672.32,1916.0
251.0,1.0,7578.362956719479,22500.343934841796,558.0,27.402,672.32,-1.0
252.0,1.0,15843.427698887683,27705.421447710527,551.1735740049445,22.66,672.32,2455.0
253.0,1.0,13070.388212561496,18113.954084599776,240.0,19.876,672.32,-1.0
254.0,1.0,9340.813041275384,15915.70877359077,-167.0320501831725,5.5143,672.32,1738.0
255.0,1.0,22910.697916534074,21930.88715583316,732.77654316224,8.8322,672.32,1089.0
256.0,1.0,12903.89022208237,14051.463185271961,847.4036834295867,12.561,672.32,368.0
257.0,1.0,13117.626046817939,17626.48394025067,105.10065970890287,21.356,672.32,2331.0
258.0,1.0,11066.617272884236,22615.4622332352,593.0,7.1545,672.32,-1.0
259.0,1.0,4603.333846378924,21226.7457382088,446.9892831307174,12.306,672.32,1981.0
260.0,1.0,16876.74423186244,19596.320102923695,405.0,16.297,672.32,-1.0
261.0,1.0,17889.08779466297,23701.50533483785,630.0,17.878,672.32,-1.0
262.0,1.0,20131.106266528102,19624.08217786157,29.75209919604123,31.169,672.32,563.0
263.0,1.0,12728.528810342184,26097.72602032673,673.469147404523,7.8895,672.32,111.0
264.0,1.0,10265.48565901856,26072.040149765424,484.0,18.214,672.32,-1.0
265.0,1.0,7620.497843859083,23510.62703678853,727.29382578788,10.991,672.32,2098.0
266.0,1.0,20419.55878259667,16636.897996737785,647.4521106723367,18.921,672.32,1202.0
267.0,1.0,5120.524529825479,15350.567520964198,855.7959957322748,18.582,672.32,331.0
268.0,1.0,2882.1476510515104,20575.43667839781,673.7879838704426,11.634,672.32,2559.0
269.0,1.0,18733.97413546761,15643.837595363118,226.814730765769,23.806,672.32,518.0
270.0,1.0,10951.988269745563,22826.946902450756,735.5966418452651,13.389,672.32,1718.0
271.0,1.0,17797.368602011535,28061.80097036934,283.3284775927301,12.689,672.32,1677.0
272.0,1.0,19519.681826673383,24235.113957790007,340.264299325108,10.49,672.32,707.0
273.0,1.0,17462.248712549237,27153.671172985785,821.4747368331238,21.117,672.32,1054.0
274.0,1.0,13451.805408569742,26292.667513179847,606.0,24.831,672.32,-1.0
275.0,1.0,20846.570255968083,18478.844583490805,362.123555240118,13.279,672.32,80.0
276.0,1.0,18986.389848649982,17009.212621759856,410.1882678928389,10.537,672.32,2636.0
277.0,1.0,7068.278481349411,18456.338210056943,151.512860344084,27.836,672.32,2004.0
278.0,1.0,9150.003901787702,25107.37906073804,590.6330599056096,7.2714,672.32,636.0
279.0,1.0,16202.66870196452,28051.177337628258,749.929151887797,8.1449,672.32,1261.0
280.0,1.0,16450.83124031105,16003.57545585127,694.9253617876909,6.646,672.32,251.0
281.0,1.0,7812.006979531898,23797.772209778395,424.178593646115,8.7793,672.32,2102.0
282.0,1.0,14027.812986782,24332.820435287285,101.0,36.035,672.32,-1.0
283.0,1.0,6708.290808206803,21281.411795905988,983.0,10.029,672.32,-1.0
284.0,1.0,11163.762283443502,26635.94873828238,926.7164886637363,6.7615,672.32,1345.0
285.0,1.0,6057.724518106548,18455.155794354974,789.1785820027238,5.6909,672.32,2168.0
286.0,1.0,9708.564119219656,20394.776694906126,496.31418677358727,24.519,672.32,1043.0
287.0,1.0,12671.604616967257,18145.948816909367,27.0,16.759,672.32,-1.0
288.0,1.0,12662.917741863375,23427.061750923785,844.0,21.971,672.32,-1.0
289.0,1.0,11916.91749772441,23900.044488164494,541.0,21.961,672.32,-1.0
290.0,1.0,11964.23301960919,13672.873016113037,480.63902659724044,20.505,672.32,369.0
291.0,1.0,23353.696250105808,21879.652355885384,576.6762697915418,19.528,672.32,2171.0
292.0,1.0,4932.954285485779,19331.140029185255,668.0395294151909,14.183,672.32,302.0
293.0,1.0,8686.711583823248,22804.357575306116,256.38643853881604,22.213,672.32,638.0
294.0,1.0,5742.51873224476,15490.106345993936,496.0,24.519,672.32,-1.0
295.0,1.0,4663.147582144291,19039.929893746346,514.0,16.571,672.32,-1.0
296.0,1.0,8421.964469355817,15452.057303261683,611.0,13.032,672.32,-1.0
297.0,1.0,6157.228259799528,16238.27351091982,1141.3230756478579,6.6429,672.32,1643.0
298.0,1.0,8316.252987231941,22568.634211074634,484.01842658075157,11.407,672.32,1104.0
299.0,1.0,14063.635630843599,16927.78679155958,318.46575384638186,22.808,672.32,1070.0
300.0,1.0,21796.861062311127,20914.377384993586,352.63873650069695,18.158,672.32,1389.0
301.0,1.0,19050.077057444287,26231.037387066328,1031.2792656909944,6.0015,672.32,1849.0
302.0,1.0,7209.717281897575,21634.71672025874,628.3541188663763,8.2771,672.32,533.0
303.0,1.0,14679.82953712379,22948.635958129125,857.1699008077461,6.2507,672.32,1930.0
304.0,1.0,5476.9540265417045,22728.523990828162,478.0806991273666,35.873,672.32,2422.0
305.0,1.0,6073.85868936515,14956.760351111983,593.685827738173,7.6161,672.32,2175.0
306.0,1.0,17158.631946929476,16670.535764670756,432.0,33.322,672.32,-1.0
307.0,1.0,15390.214295349406,16660.054574716847,344.5291874662801,14.403,672.32,1801.0
308.0,1.0,9698.342020492455,14458.84179395859,957.4663372693961,10.679,672.32,1971.0
309.0,1.0,4143.4837203062725,17620.462181212424,661.0,9.2265,672.32,-1.0
310.0,1.0,11730.745105192618,26980.149985618173,450.66006833233234,32.033,672.32,675.0
311.0,1.0,19353.602522227062,21952.047962941753,411.0,10.39,672.32,-1.0
312.0,1.0,9358.90665676707,24039.198707158852,746.0752907382381,6.3071,672.32,1884.0
313.0,1.0,19584.804974031966,25138.838774809643,551.8037248251692,11.405,672.32,356.0
314.0,1.0,18556.54699163608,22555.636316289263,407.8753420156151,19.186,672.32,304.0
315.0,1.0,12709.229719986737,17845.766438010323,301.4133882049368,13.556,672.32,1028.0
316.0,1.0,11481.443416682572,18952.23853637251,118.0,18.789,672.32,-1.0
317.0,1.0,13609.911669198775,25909.896308570456,376.069901663684,15.597,672.32,929.0
318.0,1.0,17819.774000095997,27810.84428259467,608.0,7.1243,672.32,-1.0
