fraction,n_me3_mean,n_me3_std,n_ac_mean,n_ac_std,coloc_frac_me3_mean,coloc_frac_me3_std,coloc_frac_ac_mean,coloc_frac_ac_std,gcross_at_ref_mean,gcross_at_ref_std,gcross_peak_mean,gcross_peak_std,gcross_auc_mean,gcross_auc_std,sncr_me3_norm_at_ref_mean,sncr_me3_norm_at_ref_std,sncr_ac_norm_at_ref_mean,sncr_ac_norm_at_ref_std,ripley_Lab_at_ref_mean,ripley_Lab_at_ref_std,ripley_Lba_at_ref_mean,ripley_Lba_at_ref_std,ripley_Lab_max_mean,ripley_Lab_max_std,ripley_Lba_max_mean,ripley_Lba_max_std,delaunay_heterotypic_fraction_mean,delaunay_heterotypic_fraction_std,delaunay_assortativity_mean,delaunay_assortativity_std,fr_observed_fraction_mean,fr_observed_fraction_std,fr_null_fraction_mean,fr_null_fraction_std,fr_z_mean,fr_z_std,fr_p_mean,fr_p_std,mst_heterotypic_overall_mean,mst_heterotypic_overall_std,mst_heterotypic_minus_chance_mean,mst_heterotypic_minus_chance_std,mesh_n_crossings_mean,mesh_n_crossings_std,mesh_me3_crossing_fraction_mean,mesh_me3_crossing_fraction_std,mesh_ac_crossing_fraction_mean,mesh_ac_crossing_fraction_std,mesh_z_mean,mesh_z_std,mesh_p_mean,mesh_p_std,n_me3_cv,n_ac_cv,coloc_frac_me3_cv,coloc_frac_ac_cv,gcross_at_ref_cv,gcross_peak_cv,gcross_auc_cv,sncr_me3_norm_at_ref_cv,sncr_ac_norm_at_ref_cv,ripley_Lab_at_ref_cv,ripley_Lba_at_ref_cv,ripley_Lab_max_cv,ripley_Lba_max_cv,delaunay_heterotypic_fraction_cv,delaunay_assortativity_cv,fr_observed_fraction_cv,fr_null_fraction_cv,fr_z_cv,fr_p_cv,mst_heterotypic_overall_cv,mst_heterotypic_minus_chance_cv,mesh_n_crossings_cv,mesh_me3_crossing_fraction_cv,mesh_ac_crossing_fraction_cv,mesh_z_cv,mesh_p_cv
0.05,45.0,0.0,45.0,0.0,0.0637037037037037,0.03238510192314677,0.0637037037037037,0.03550260607635468,1.29411268877085,1.2543927708648301,11.227884987577395,7.619499841461929,314.52950790223844,331.92257715272234,0.7128246753246753,0.490736979595162,0.5737824675324674,0.621512967378346,74.81402417588642,51.43296073100704,70.97573114988505,53.13660695485149,128.44904704291577,39.44778656828941,129.63258570296378,39.872237255997845,0.523336655470747,0.03609282634972207,-0.04766307470014394,0.072324123183576,0.5295880149812734,0.06480591347823202,0.5066067415730336,0.006874059336352792,0.45157871374848424,1.2527057318864543,0.45399999999999996,0.3717487630875762,0.5486291404533945,0.07677623961746359,0.04301116292530464,0.0767762396174636,305.0,21.145752697477032,0.8581876074197479,0.03937826362099611,0.8376350229233611,0.0429844717288983,,,,,0.0,0.0,0.5083707860028853,0.5573083511985909,0.969307218567074,0.6786228973570885,1.0552986884012485,0.6884399440460482,1.0831857063377033,0.6874775324221176,0.7486588175138165,0.3071084408676821,0.30757881623498506,0.0689667463045488,1.5174036429369837,0.1223704306837903,0.013568827203144928,2.7740584171648393,0.8188298746422384,0.1399419643550371,1.7850305454608868,0.06933033671303945,0.04588537900167536,0.05131646904982761,,
0.1,90.0,0.0,90.0,0.0,0.10740740740740741,0.03480017704212772,0.10740740740740741,0.03243951546236895,0.6525067619727111,0.6045672259163746,5.190714689791646,1.8467082467930964,152.45702482925904,112.47431871463586,0.8876380284179358,0.3541116493504385,0.8354255200455409,0.280389004659649,37.36502385115101,32.95834727587549,35.38298941411849,33.76406350151212,78.21678711619487,26.106049673229148,77.80742896015387,26.221149556797634,0.4987144749832021,0.01605666566407522,0.0021840977404938592,0.03224600687445803,0.5180633147113594,0.027487806983665625,0.5026927374301676,0.003559434039842536,0.4276921573980162,0.7567018528936132,0.5559999999999999,0.3129993153803558,0.5246059204726662,0.03086698708091979,0.021812624383280663,0.03086698708091977,657.9333333333333,16.947257117584662,0.8639806920645529,0.026518071320468826,0.8569412059835196,0.020268934227538227,,,,,0.0,0.0,0.32400164832325806,0.3020230749944695,0.9265302080373822,0.3557714798744261,0.7377444157827364,0.3989369968539793,0.3356241794533214,0.8820641305400967,0.9542456434740817,0.33376530327750914,0.3370005911675324,0.03219610913562524,14.763994429647957,0.05305877911656521,0.007080734959567624,1.7692675439671812,0.5629484089574746,0.05883842685783808,1.4150973554827844,0.025758319663975068,0.030692898075189292,0.023652654448183964,,
0.2,180.0,0.0,180.0,0.0,0.1859259259259259,0.03231695616076438,0.1811111111111111,0.0310600487989523,0.8524783487279256,0.22096101447127386,3.5351109698220893,1.2251362417223357,130.80513989325166,71.00472780980203,0.8211855916422858,0.17933221011534714,0.850396719152587,0.24711461933125167,30.64063563799431,18.510000722077155,33.67198765390213,23.592560135966405,51.70449783984632,16.17131945120099,56.071884879525314,18.399585451530353,0.5075031538301606,0.011733519869794583,-0.015223927111338858,0.023561258481811478,0.5140204271123491,0.025066690074439988,0.5019647168059425,0.0026288381431882482,0.4467451273636064,0.9920509682685513,0.4673333333333333,0.32134686792282496,0.5137324692224375,0.025028381479868248,0.012339711562270372,0.025028381479868245,1360.3333333333333,24.85864801135372,0.8750787078346813,0.014168585180061661,0.8699796416709251,0.020426634219165907,,,,,0.0,0.0,0.17381629807582438,0.17149720195740534,0.2591983887930919,0.34656231506757845,0.5428282701103951,0.2183820709234576,0.2905874561434095,0.6040997628366691,0.7006583745059181,0.31276426861917,0.32814280260175405,0.02312009251812706,1.5476465638266839,0.04876594149236248,0.005237097459590066,2.220619560246753,0.6876181196636768,0.04871870667966556,2.028279295959759,0.018273938748851058,0.016191212348339267,0.023479439334848713,,
0.35,315.0,0.0,315.0,0.0,0.3077248677248677,0.019842328014110865,0.3056084656084656,0.023063650985579123,0.9683380424501544,0.20534348271019118,2.64149428547536,0.6357671732422205,154.55331779907374,43.10631099801878,0.8334899119361249,0.09676829283277942,0.820105673587302,0.10425804836367852,37.54768646403749,9.457736542605138,35.89823089962144,10.975966141348902,49.22080090305138,7.286103548085042,48.2852161218843,9.657738944838334,0.5155586724642661,0.009797104610264796,-0.03120690071237054,0.019682206301508874,0.5307896131425544,0.025129201261564815,0.5004610492845788,0.0009808626485720395,1.5447317169083623,1.3380568090659823,0.31533333333333335,0.35427726564427037,0.5309131536932211,0.025105226100460128,0.030118241133602747,0.025105226100460128,2382.6,37.06712058646339,0.8803172472378977,0.013571761288636875,0.8804963116950445,0.011851593424480894,,,,,0.0,0.0,0.06448074268684584,0.07546797154214775,0.21205764279447,0.2406846672877843,0.2789089979553782,0.11610013684268243,0.12712757845904601,0.25188599973166365,0.3057522854549539,0.14802895146782039,0.20001440856057717,0.01900288974567457,0.6307004493306434,0.047343053894341854,0.0019599180595057425,0.8662066004211911,1.1235008424236903,0.047286879079599414,0.833555518368248,0.015557424908278095,0.01541689809125054,0.013460128415149607,,
0.5,450.0,0.0,450.0,0.0,0.4168888888888889,0.02097785848787273,0.41111111111111115,0.01530408989611931,0.9316189069323606,0.12411883768669418,2.750681013244909,0.4516459699411691,170.69057588211106,38.70114573837028,0.8300752725939641,0.05271883005086094,0.7990402988253031,0.07421278747939228,38.07102089642811,5.942829413905041,38.096611734858946,5.502293554560678,48.231661971280765,7.212481966758866,48.12861997825221,6.140015220470628,0.5213488069950805,0.006272299193156891,-0.04273710998940399,0.012574160612039293,0.5513533555802744,0.016909696255854072,0.5005999258435299,0.002175892784134771,3.0466164546862644,1.0346178156702284,0.02266666666666667,0.04267261863247182,0.5512218888759514,0.01686888635183488,0.050665715349811284,0.01686888635183489,3406.9333333333334,47.7051459737937,0.8871186679707236,0.00924188340450347,0.8876474209477291,0.009908878198908193,,,,,0.0,0.0,0.05032002302528107,0.0372261646121821,0.13322919571844383,0.16419423690585402,0.22673276212448637,0.06351090291620896,0.09287740253964046,0.15609850416337553,0.14442999794456787,0.14953832548945736,0.1275751356104768,0.012030907348400392,0.29422112574193393,0.030669435643603516,0.004346570328527934,0.33959568953249536,1.8826155279031684,0.03060271497242938,0.33294479778617636,0.01400237143094289,0.010417865994911594,0.011163078903928566,,
0.75,675.0,0.0,675.0,0.0,0.563358024691358,0.013197030131247761,0.5449876543209876,0.013691447877657385,0.9609371487004313,0.043859154881074947,2.426754210890648,0.17533641790898388,152.01143185794683,15.558154454396448,0.8389254270314896,0.039593079457337525,0.7957920251709033,0.02792683809079491,36.493387701167556,2.3171017418826914,36.64498190168203,2.623789738129047,45.72600813288741,2.42366982501076,45.492580165302,2.534174369806704,0.5263076114849929,0.0063416525747379765,-0.05269243325237968,0.012668958029517303,0.5735606622189275,0.008360800559220602,0.5004932048430937,0.0012936087835657068,5.430243737552511,0.8066939112838215,0.0,0.0,0.5735606622189275,0.008360800559220602,0.07319001729676304,0.008360800559220604,5184.0,55.71996308069739,0.8964969536549632,0.004094498704874622,0.9016250408682762,0.003830858587881358,,,,,0.0,0.0,0.023425653940898246,0.025122491801609467,0.04564206404174294,0.07225141183318821,0.10234858171019261,0.04719499276286851,0.035093136406836166,0.06349374195831534,0.07160024652675878,0.05300418566972151,0.05570522402990815,0.01204932711659786,0.24043220719827263,0.01457701183145174,0.002584668025555427,0.14855574634802857,,0.01457701183145174,0.11423416564201816,0.010748449668344404,0.004567219875295282,0.004248837836393933,,
1.0,900.0,,900.0,,0.6744444444444444,,0.6555555555555556,,0.9686388402684898,,2.4653518146397384,,155.04968402923046,,0.837745449687352,,0.7940760239707877,,36.959260692391354,,36.58439539755477,,45.188245480507874,,44.20962621267506,,0.5359598587623119,,-0.07202371676055894,,0.584769316286826,,0.5018121178432462,,7.0179153654135575,,0.0,,0.584769316286826,,0.08449138410227908,,6943.0,,0.900709219858156,,0.9056322267810518,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
