id,frame,x [nm],y [nm],z [nm],centroid [nm]
178,1,967.19,7051.7,275,670
179,1,5407.4,7987.2,275,670
180,1,4712.1,12037,285,670
181,1,7054.6,10162,295,670
182,1,5584.7,3364.8,305,670
183,1,6124.2,11615,305,670
184,1,3704.9,1674.1,315,670
185,1,4950.5,637.63,325,670
186,1,2140.4,5369,325,670
187,1,6584.6,3071,335,670
188,1,6492.6,4769,335,670
189,1,6966.7,7796.5,365,670
190,1,3688,5133.2,385,670
191,1,4144.6,6311.4,405,670
192,1,3566.9,4070.7,415,670
193,1,2126,10470,415,670
194,1,1600.9,9847.7,435,670
195,1,5884.1,2003.4,455,670
196,1,4457,1138.3,475,670
197,1,4808.7,2106.5,485,670
198,1,5736,2132.4,485,670
199,1,8294.2,4118.9,-40.034,670
200,1,8290,4097.2,-256.1,670
201,1,8256.8,4106.7,-209.72,670
202,1,8286.4,4085.9,-277.43,670
203,1,8286,4157.3,-351.93,670
204,1,8273.5,4070.6,-640.95,670
205,1,8237.8,4111,-298.95,670
206,1,8329.4,4133.1,-335.39,670
207,1,8326.2,4110.7,-634.04,670
208,1,8249.6,4091.3,-624.05,670
209,1,8337,4123.6,-672.91,670
210,1,8308.4,4164.5,-226.72,670
211,1,8343.6,4089.2,-588.06,670
212,1,8340.5,4170.7,-735.42,670
213,1,8202.2,4095.9,-609.37,670
214,1,8296.2,4029.9,-265.85,670
215,1,8272.8,4021,-808.35,670
216,1,8340.9,4187.9,-45.94,670
217,1,8291.5,4217.9,-268.01,670
218,1,8205.8,4201.9,-315.09,670
219,1,8374.3,4180,-602.49,670
220,1,8363.1,4194.4,-301.78,670
221,1,8158.5,4080.9,-577.33,670
222,1,8286.6,3993.9,-331.64,670
223,1,8259.3,3997.7,-591.07,670
224,1,8370,4203.6,-578.59,670
225,1,8320.4,3992.6,-140.39,670
226,1,8325.7,3986.6,-784.54,670
227,1,8387.8,4031.8,-152.82,670
228,1,8144.8,4095.8,-755.93,670
229,1,8265.7,3988.1,-772.81,670
230,1,8158.5,4173.4,-127.55,670
231,1,8160.8,4070.5,-114.67,670
232,1,8142.8,4110.8,-761.15,670
233,1,8380.4,4029.9,-779.6,670
234,1,8351.8,4000.2,-771.51,670
235,1,8318.3,4243.5,-767.22,670
236,1,8194.7,4217.3,-796.6,670
237,1,8420.5,4136.7,-790.36,670
238,1,8156.6,4162.1,-153.64,670
239,1,8419.9,4140.7,-145.5,670
240,1,8405.6,4162.1,-783.07,670
241,1,8420.3,4098.2,-128.8,670
242,1,8227.1,4246.3,-754.78,670
243,1,8360.2,4010.5,-124.02,670
244,1,8413.6,4139.3,-142.82,670
245,1,8158.1,4163,-794.03,670
246,1,8363.2,4010.9,-755.38,670
247,1,8416.2,4101.6,-772.05,670
248,1,8149.9,4078.6,-132.9,670
249,1,8419.7,4091.7,-141.23,670
250,1,8263.6,4248.7,-158.17,670
251,1,8201.9,4228.3,-159.35,670
252,1,8150,4089.8,-759,670
253,1,8429.5,4136.7,-368,670
254,1,8143.6,4184.2,-527.42,670
255,1,8432.8,4138.6,-382.93,670
256,1,8262.5,4286.1,-194.74,670
257,1,8425.7,4041.2,-209.38,670
258,1,8386.1,4247.2,-700.55,670
259,1,8175.4,4242,-215.09,670
260,1,8444.5,4099.2,-698.79,670
261,1,8285.4,4286.8,-214.76,670
262,1,8176.4,4246.1,-702.14,670
263,1,8148.5,4020.7,-194.96,670
264,1,8368.5,3976.5,-686.02,670
265,1,8137.3,4032.3,-689.34,670
266,1,8306.6,4285.7,-219.59,670
267,1,8389.7,4240.1,-222.02,670
268,1,8433.2,4055.3,-707.82,670
269,1,8421.3,4203.7,-195.45,670
270,1,8139.5,4042.5,-222.9,670
271,1,8126.6,4206.8,-317.63,670
272,1,8444.3,4052.2,-306.04,670
273,1,8448.3,4205.2,-281.9,670
274,1,8363.6,4282,-270.61,670
275,1,8303.8,4298.2,-641.78,670
276,1,8131.4,4003,-277.35,670
277,1,8124.2,4031.5,-273.27,670
278,1,8470.9,4099.9,-638.83,670
279,1,8287.7,3936.6,-282.25,670
280,1,8445.7,4214,-272.61,670
281,1,8466.7,4099,-639.61,670
282,1,8121.2,4034.6,-635.21,670
283,1,8445.6,4233.1,-547.97,670
284,1,8421.5,3967.4,-600.54,670
285,1,8371.8,4300.6,-314.52,670
286,1,8454.4,4232.3,-598.79,670
287,1,8275.9,3912.1,-595.27,670
288,1,8216.7,4311.6,-308.69,670
289,1,8101.6,4219.7,-311.43,670
290,1,8187.1,3942.2,-601.42,670
291,1,8344.2,3925.6,-309.59,670
292,1,8177.5,3944.1,-596.14,670
293,1,8477.6,4176.1,-307.56,670
294,1,8083.1,4146.8,-313.84,670
295,1,3971.9,1007,-195.55,670
296,1,3983.2,1015.4,-553.52,670
297,1,3991.6,1008.6,-630.97,670
298,1,4012.1,992.85,-560.44,670
299,1,3999.3,976.81,-541.15,670
300,1,4004.1,1019.1,-559.75,670
301,1,4023.6,986.94,-254.31,670
302,1,3966.8,947.99,-216.57,670
303,1,3936.9,980.73,-525.88,670
304,1,4000,953.61,-536.8,670
305,1,3978.7,954.09,-227.91,670
306,1,3936.9,978.48,-591.92,670
307,1,3936.9,1020.3,-218.36,670
308,1,3955.7,1039.7,-570.25,670
309,1,3988.7,1052.5,-618.68,670
310,1,3946.1,948.98,-639.56,670
311,1,4013.1,1048,-525.12,670
312,1,4044.3,999.56,-279.19,670
313,1,3906.1,989.69,-260.75,670
314,1,3993.7,1059.4,-550.6,670
315,1,3936,1051.7,-274.6,670
316,1,3907.5,1019.4,-650.89,670
