id,frame,x [nm],y [nm],sigmax [nm],sigmay [nm],intensity [photon],offset [photon],uncertainty [nm],centroid [nm],bgstd,z [nm],z uncertainty,ydif,centroid2,fwhm0,fwhm1
1,1,4460.3,16782,617.58,690.78,-163.19,349.35,349.35,267.11,210.88,18.234,12.783,22.395,7530.4,12366,2694.6,318.14,231.12,405.15,22.975,25.038,20.913
17,2,13722,21889,-266.42,688.6,-202.97,203.77,203.77,428.44,366.17,12.552,10.817,14.074,10368,5873.1,14863,261.83,244.61,279.05,27.72,29.563,25.876
36,3,23217,21923,279,700.21,3.6456,347.81,347.81,388.84,325.84,13.831,11.943,15.491,15795,18285,13306,426.32,358.11,494.52,33.477,35.157,31.796
50,5,8746.8,9906.3,-70.38,699.46,-9.2893,132.56,132.56,258.33,203.4,10.594,9.0933,11.906,7605.7,4643.1,10568,340.42,327.12,353.71,46.837,46.764,46.91
61,6,3696.8,17549,-235.99,696.26,-65.169,161.52,161.52,347.62,285.1,13,12.58,13.407,6550.7,4195.6,8905.7,259.03,268.68,249.37,31.399,39.528,23.269
77,8,7855.9,17409,39.849,695.31,-82.046,154.89,154.89,263.76,208,10.153,7.1411,12.456,6629.2,4432.5,8825.8,452.53,431.29,473.77,31.991,24.832,39.15
91,9,7864.5,17424,-58.704,692.56,-131.01,155.84,155.84,295.61,236.11,12.357,7.6633,15.705,7497.5,4924.7,10070,436.91,421.27,452.55,37.085,29.618,44.551
108,11,6670.6,17831,92.128,693.49,-114.37,152.95,152.95,243.27,190.98,14.701,14.51,14.888,3967.9,2529.1,5406.6,403.95,373.55,434.34,32.222,30.573,33.871
119,12,7373.3,13651,686.13,695.59,-77.02,416.58,416.58,297.83,238.14,18.974,18.932,19.016,9511.7,11735,7288,397.36,316.65,478.07,31.723,25.002,38.443
137,14,10230,12933,-75.919,698.29,-29.605,114.55,114.55,225.07,176.81,16.64,14.648,18.418,3074.2,1954.8,4193.7,467.2,446.48,487.93,40.478,42.794,38.161
156,16,14090,15789,251.31,694.71,-92.593,202.63,202.63,252.19,198.28,12.889,12.244,13.503,6775,4473.5,9076.6,413.2,377.65,448.74,36.95,25.765,48.134
170,18,5711.2,15123,343.8,694.79,-91.297,182.4,182.4,192.3,154.6,24.987,12.744,32.96,2440.3,3646.6,1234.1,349.71,296.38,403.04,27.013,27.048,26.977
181,19,10531,9728.6,-263.71,689.3,-190.05,196.91,196.91,415.91,353.3,23.221,13.414,29.974,6859.6,6238.3,7480.9,373.59,334.36,412.83,36.193,42.284,30.103
193,21,10937,6590.7,348.91,693.04,-122.34,423.03,423.03,418.34,355.79,12.223,8.4767,15.064,20181,26013,14350,268.32,187.63,349.02,25.832,23.367,28.297
206,22,15486,9963.4,326.95,691.12,-157.02,354.61,354.61,371.35,308.38,11.293,7.7238,13.979,23036,31987,14084,339.62,220.03,459.21,35.718,37.869,33.567
223,25,10393,5170.7,59.425,695.28,-82.563,133.04,133.04,221.25,173.97,10.784,8.457,12.692,3786,2358.8,5213.3,239.47,230.59,248.35,27.344,21.21,33.477
238,27,6532.4,17887,-82.062,698.45,-26.812,125.93,125.93,248.97,195.62,15.631,7.6458,20.742,3158.6,2915.9,3401.3,370.84,325.92,415.76,27.518,26.634,28.401
254,29,8727.6,9672.9,60.705,701.45,24.826,253.27,253.27,393.57,330.6,11.759,9.377,13.735,11395,8238.5,14551,239.34,195.9,282.79,26.41,22.921,29.899
268,30,19585,5344.1,44.263,695.12,-85.351,129.75,129.75,220.22,173.21,14.296,6.3496,19.194,1967.7,1905.4,2029.9,181.95,171.57,192.33,16.208,12.579,19.837
285,33,5392.4,13336,307.39,696.45,-61.809,228.49,228.49,259.97,204.78,13.739,12.581,14.807,8152.2,8908,7396.4,363.59,303.73,423.44,41.176,42.007,40.344
