id,frame,x [nm],y [nm],z [nm],centroid [nm]
231,1,3276.3,11715,-198.18,670
232,1,3260.6,11696,-823.87,670
233,1,3204.6,11924,-836.74,670
234,1,3251.7,11686,-178.35,670
235,1,3288.9,11834,-203.15,670
236,1,3294.7,11783,-831.41,670
237,1,3229.5,11908,-828.85,670
238,1,3248.6,11691,-177.76,670
239,1,3037.9,11738,-181.94,670
240,1,3107.8,11921,-829.58,670
241,1,3178.1,11936,-594.39,670
242,1,3311.5,11820,-434.81,670
243,1,3312.6,11761,-428.69,670
244,1,3237.5,11658,-577.22,670
245,1,3234.5,11926,-430.77,670
246,1,3023.1,11727,-576.77,670
247,1,3132.1,11961,-249.52,670
248,1,3321.5,11839,-273.02,670
249,1,3160.5,11955,-737.9,670
250,1,3166.6,11625,-270.02,670
251,1,3009.1,11847,-749.76,670
252,1,2993.6,11780,-254.4,670
253,1,3111.6,11949,-761.45,670
254,1,3330.7,11812,-261.63,670
255,1,3246.3,11648,-749.83,670
256,1,3085.5,11935,-739.08,670
257,1,3280.3,11917,-761.55,670
258,1,3087.7,11653,-250.14,670
259,1,3120.9,11952,-739.61,670
260,1,3300.5,11883,-751.58,670
261,1,3009.4,11841,-259.81,670
262,1,3142,11627,-759.57,670
263,1,3031.1,11697,-745.05,670
264,1,3032.5,11891,-259.48,670
265,1,3040.3,11680,-740.13,670
266,1,3080.3,11643,-658.22,670
267,1,3173.4,11965,-359.17,670
268,1,3320.3,11716,-366.71,670
269,1,3114.2,11624,-649.96,670
270,1,3344.6,11776,-679.36,670
271,1,2983.6,11778,-317.64,670
272,1,3159.9,11614,-688.17,670
273,1,2985,11850,-314.48,670
274,1,3207.2,11611,-314.49,670
275,1,3342.4,11781,-320.42,670
276,1,2994,11688,-413.64,670
277,1,3362.5,11833,-357.15,670
278,1,3365.8,11802,-367.34,670
279,1,3019.5,11947,-357.47,670
280,1,3350.1,11882,-365.99,670
281,1,3318.3,11658,-363.88,670
282,1,2978.9,11879,-641.29,670
283,1,3268.1,11621,-369.17,670
284,1,7665.9,4363,-987.13,670
285,1,7629.2,4386.1,-635.08,670
286,1,7636,4357.3,-212.3,670
287,1,7627.2,4354.5,-255.91,670
288,1,7702.8,4365.6,-551.63,670
289,1,7624.1,4332.9,-597.58,670
290,1,7713.2,4408.6,-521.01,670
291,1,7696.8,4314.7,-131.82,670
292,1,7593.6,4439,-580.65,670
293,1,7568.4,4366.4,-240.52,670
294,1,7560.4,4396.8,-748.52,670
295,1,7760.6,4358.4,-617.97,670
296,1,7558.9,4343.3,-181.5,670
297,1,7699.8,4476.4,-553.11,670
298,1,7766.4,4415.3,-548.17,670
299,1,7735,4299.5,-267.04,670
300,1,7770.9,4431.1,-288.88,670
301,1,7586.7,4262.6,-736.06,670
302,1,7529.6,4429,-732.76,670
303,1,7766.6,4306.9,-93.271,670
304,1,7678.7,4239.6,-714.98,670
305,1,7611.9,4251.9,-74.642,670
306,1,7588.3,4256,-728.39,670
307,1,7717,4500.7,-717.5,670
308,1,7561.4,4469.6,-84.681,670
309,1,7679.7,4518.4,-319.97,670
310,1,7546.2,4487.2,-476.13,670
311,1,7810.4,4430.8,-160.13,670
312,1,7499,4322.8,-641.68,670
313,1,7499.1,4305.4,-263.39,670
314,1,7782.3,4499.1,-546.22,670
315,1,7557.1,4516.4,-545.37,670
316,1,7722.3,4534.3,-258.32,670
317,1,7663.5,4187,-225.42,670
318,1,7479.1,4434,-227.66,670
319,1,7638.7,4555.7,-594.38,670
320,1,7835.7,4348.3,-228.96,670
321,1,7766.5,4523.8,-594.5,670
322,1,7734.6,4208,-217.72,670
323,1,7563.1,4205.3,-498.05,670
324,1,7750.1,4203.8,-505.58,670
325,1,7576.9,4569.3,-257.09,670
326,1,7470.6,4284.4,-551.32,670
327,1,7554.5,4192.1,-259.66,670
328,1,7846.5,4315.6,-267.14,670
329,1,7775.6,4538.9,-265.31,670
330,1,7823.7,4268.4,-552.31,670
331,1,7851.5,4307.4,-259.94,670
332,1,7848.6,4432.7,-264.42,670
333,1,7465.8,4448.3,-262.19,670
334,1,7739.9,4564.2,-547.78,670
335,1,7547,4551.9,-547.64,670
336,1,7705.5,4176.3,-262.01,670
337,1,7637.2,4576.9,-552.46,670
338,1,7801.5,4235.1,-265.02,670
339,1,7606.7,4174.6,-266.47,670
340,1,6272.9,8840.4,-366.27,670
341,1,6257.1,8862.1,183.05,670
342,1,6293,8847.3,-238.8,670
343,1,6283.5,8882.7,-190.25,670
344,1,6284.8,8828.4,-246.63,670
345,1,6315.1,8857.2,-281.55,670
346,1,6311.1,8893.3,-207.47,670
347,1,6242,8812.1,-213.09,670
348,1,6295.9,8801,-513.76,670
349,1,6296.7,8917.2,-263.03,670
350,1,6346.7,8836.8,-167.32,670
351,1,6263,8932.1,-137.27,670
352,1,6205.2,8888,-657.64,670
353,1,6320.8,8932.5,-566.75,670
354,1,6329.5,8926.4,-558.75,670
355,1,6354.3,8869.7,-567.55,670
356,1,6364.9,8888.4,-824.73,670
357,1,6195.6,8923.1,-749.4,670
358,1,6353.8,8817.8,-17.484,670
359,1,6359.4,8797.4,-613.1,670
360,1,6273.1,8964.2,-204.63,670
361,1,6308.6,8955.2,-183.97,670
362,1,6196.1,8790.6,-196.65,670
363,1,6224.2,8770.4,-202.06,670
364,1,6334.1,8775.4,-614.68,670
365,1,6383.4,8882,-550.92,670
366,1,6360.3,8781.1,-246.08,670
367,1,6208.4,8766.8,-563.07,670
368,1,6156.9,8813.4,-531.3,670
369,1,6280.1,8733.8,-521.91,670
370,1,6395.9,8828,-270.35,670
371,1,6381.8,8796.7,-289.53,670
372,1,6373.1,8788.3,-285.57,670
373,1,6151.4,8907.3,-521.82,670
374,1,6325.4,8976.9,-538.47,670
375,1,6185.4,8957.5,-84.629,670
376,1,6343.1,8975.7,-710.71,670
377,1,6263.7,8993.4,-739.65,670
378,1,6411.2,8865.1,-64.689,670
379,1,6395.3,8799.5,-719.39,670
380,1,6259,8992.1,-740.2,670
381,1,6371,8769.8,-110.55,670
382,1,6397.7,8801.1,-723.18,670
383,1,6378.8,8941.9,-741.88,670
384,1,6330.3,8735,-717.62,670
385,1,6408.2,8851.2,-79.791,670
386,1,6312.6,8991.1,-63.642,670
387,1,6395,8904.3,-68.513,670
388,1,6177.9,8745.4,-317.18,670
389,1,6328.2,9002,-335.16,670
390,1,6410.2,8786.5,-481.42,670
391,1,6203.6,9014,-661.73,670
392,1,6170.7,8725.8,-665.69,670
393,1,6381.2,8988,-168.5,670
394,1,6148.3,8963.3,-651.29,670
395,1,6266.7,8696.4,-149.48,670
396,1,6144.9,8756.3,-640.67,670
397,1,6389.8,8967.6,-637.82,670
398,1,6178.5,8993.2,-146.07,670
399,1,6205.3,8705.7,-172.7,670
400,1,6257.5,9035.7,-553.45,670
401,1,6154.6,8727.9,-553.84,670
402,1,6292.2,9030.7,-267.93,670
403,1,6090.9,8888.7,-215.74,670
404,1,6456.4,8845.1,-228.31,670
405,1,6443.9,8935.6,-596.08,670
406,1,6094.2,8897.9,-222.5,670
407,1,6461.3,8864.7,-231.63,670
408,1,6353.6,9023.7,-578.56,670
409,1,6246.6,9046.9,-225.08,670
410,1,6436.6,8938.7,-230.26,670
411,1,6442.1,8780,-594.47,670
412,1,6087.8,8845.1,-222.26,670
413,1,6072,8852.7,-305.06,670
414,1,6338,9042.8,-307.35,670
415,1,6080.1,8834.5,-309.36,670
416,1,6085.5,8795.7,-501.89,670
417,1,6190.6,9036,-310.02,670
418,1,6168.9,8683,-550.07,670
419,1,6081.5,8786.7,-263.1,670
420,1,6166,9031.8,-256.75,670
421,1,4104.8,8830,279.38,670
422,1,4119.6,8848.7,-844.21,670
423,1,4116.6,8856.3,-92.649,670
424,1,4095.8,8874.1,-474.87,670
425,1,4123.9,8803.8,-199.76,670
426,1,4079.2,8889.1,-172.83,670
427,1,4140.6,8795.2,-165.98,670
428,1,4055.1,8876.3,-575.96,670
429,1,4057.6,8792.3,-487.35,670
430,1,4038,8803.9,-100.45,670
431,1,4085.8,8766.7,-590.59,670
432,1,4033.4,8865.5,-112.06,670
433,1,4063.5,8773.5,-608.33,670
434,1,4177.8,8843.7,-607.57,670
435,1,4152,8782.4,-141.55,670
436,1,4184.7,8827.2,-180.87,670
437,1,4102.3,8922.3,-162.85,670
438,1,4161.8,8763,3.5822,670
439,1,4203.1,8851.4,-160.87,670
440,1,4045.7,8928.8,-551.94,670
441,1,4202.4,8803.7,-571.05,670
442,1,4085.7,8735.6,-548.99,670
443,1,4115.8,8732.3,-127.95,670
444,1,4132.7,8724.7,-510.94,670
445,1,4004.6,8789.7,-220.84,670
446,1,4211.3,8803,-197.49,670
447,1,4219.2,8842.2,-203.96,670
448,1,4008.8,8903.3,-196.29,670
449,1,4153.1,8734.2,-496.75,670
450,1,4065.3,8962,-478.41,670
451,1,4123.6,8717.5,-226.22,670
452,1,3981,8816.1,-225.23,670
453,1,4155,8957.2,-219.48,670
454,1,4232.2,8814.4,-17.385,670
455,1,3971.8,8858.1,-668.96,670
456,1,4065.2,8716,-688.54,670
457,1,4035.8,8960,-54.376,670
458,1,4047.9,8714,-661.29,670
459,1,4241.6,8850,-60.454,670
460,1,3969.7,8798.8,-681.97,670
461,1,4190.8,8744,-649.83,670
462,1,4247.2,8791.6,-431.94,670
463,1,3980.8,8940.7,-280.79,670
464,1,4020.3,8706.8,-280.95,670
465,1,3955.3,8919.6,-591.86,670
466,1,3979.8,8730.8,-123.67,670
467,1,4008.1,8977.1,-614.57,670
468,1,4257.5,8772,-94.513,670
469,1,4221.4,8724.9,-93.869,670
470,1,4165.2,8691.6,-105.96,670
471,1,4017.8,8697.8,-614.98,670
472,1,3989,8715,-590.95,670
473,1,4133,8678.8,-592.25,670
474,1,4153.4,8996.1,-597.42,670
475,1,4267.2,8879.6,-121.65,670
476,1,4265,8822,-589.32,670
477,1,3934.1,8814.7,-499.07,670
478,1,4223.2,8708.3,-205.2,670
479,1,3948.1,8759.6,-500.39,670
480,1,3935.6,8752.2,-536.86,670
481,1,4289.5,8910.8,-262.68,670
482,1,4274.9,8924.3,-453.52,670
483,1,3924.7,8919,-450.29,670
484,1,4049.1,9026.8,-262.66,670
485,1,3933.2,8735.9,-261.57,670
486,1,3942.7,8704.4,-216.13,670
487,1,4055.8,8644.1,-208.03,670
488,1,3926.4,8954.4,-215.64,670
489,1,4302.9,8838.3,-492.25,670
490,1,4278.5,8935.6,-497.01,670
491,1,4116.5,8637,-208.93,670
492,1,4266.1,8719,-218.71,670
493,1,5401,9987,-296.99,670
494,1,5423.4,9970.2,-787.92,670
495,1,5404.2,9998.8,-216.73,670
496,1,5398,9997.2,-92.437,670
497,1,5430.2,9955.3,-217.33,670
498,1,5448,9961.6,-198.67,670
499,1,5448.5,9933.5,-557.5,670
500,1,5348.7,9964.8,-241,670
501,1,5479.2,10007,-621.44,670
502,1,5395.9,10055,-100.63,670
503,1,5412.1,10051,-127.46,670
504,1,5354.6,9908.8,-171.23,670
505,1,5334.8,10029,-772.94,670
506,1,5334.4,9906.6,-167.81,670
507,1,5471.3,10056,-162.94,670
508,1,5473.8,9890.8,-165.76,670
509,1,5417.6,10077,-142.58,670
510,1,5503.1,9905.8,-214.91,670
511,1,5499.7,10053,-215.81,670
512,1,5315.2,10042,-205.68,670
513,1,5515.8,10013,-500.47,670
514,1,5394.3,10093,-220.77,670
515,1,5302.5,9945.2,-199.07,670
516,1,5416.2,10088,-497.53,670
517,1,5529.6,10016,-483.31,670
518,1,5277.5,9974.9,-33.988,670
519,1,5538.1,9929.9,-660.79,670
520,1,5476.6,9860.6,-19.173,670
521,1,5505,10065,-683.2,670
522,1,5465.7,9854.4,-36.766,670
523,1,5392.4,10108,-695.12,670
524,1,5361.9,9850.9,-690.83,670
525,1,5536.5,9952.3,-694.89,670
526,1,5310,9886.5,-684.72,670
527,1,5499.4,9876.8,-60.889,670
528,1,5323.8,10076,-662.05,670
529,1,5524.4,9900.7,-662.04,670
530,1,5533.4,10019,-655.52,670
531,1,5279.9,10015,-665.07,670
532,1,5539.2,10007,-17.072,670
533,1,5501,9881,-673.49,670
534,1,5519.5,9905.5,-19.457,670
535,1,5388.2,9844.9,-61.967,670
536,1,5305.6,9880.9,-265.21,670
537,1,5268.8,10018,-445.84,670
538,1,5505.8,10096,-282.86,670
539,1,5556.8,10029,-283,670
540,1,5504.5,9860.1,-428.39,670
541,1,5497,10101,-285.39,670
542,1,5299.7,9852.2,-608.71,670
543,1,5276.9,10082,-606.02,670
544,1,5569.9,9937.9,-610.38,670
545,1,5535.5,10075,-596.43,670
546,1,5259.9,9913.8,-119.05,670
547,1,5248.4,9933.1,-122.15,670
548,1,5442.3,9812.4,-610.03,670
549,1,5427.8,10137,-600.52,670
550,1,5313,9838.9,-107.11,670
551,1,5245,9982.6,-102.53,670
552,1,5545.9,10073,-614.3,670
553,1,5359.2,9819.5,-111.66,670
554,1,5358.3,10142,-202.46,670
555,1,5521.8,10104,-508.33,670
556,1,5497.6,9822.3,-217.68,670
557,1,5468.8,10154,-539.13,670
558,1,5546.2,10095,-535.18,670
559,1,5379.3,9796.1,-181.42,670
560,1,5264.3,9867.4,-526.55,670
561,1,5424.2,9786.6,-259.36,670
562,1,5594.5,10023,-452.74,670
563,1,5556.1,9828.9,-494.08,670
564,1,6644.9,3010,-468.92,670
565,1,6681.2,3017.9,-559.86,670
566,1,6651.8,2994.9,-122.06,670
567,1,6665.8,2994.7,-585.83,670
568,1,6642.3,3044.2,-464.84,670
569,1,6682.4,3045.8,-156.21,670
570,1,6692.9,2979.7,-173.78,670
571,1,6678.2,3054.5,-164.3,670
572,1,6705.4,3021.4,-508.66,670
573,1,6651,3056,-513.11,670
574,1,6633.9,2976.2,-514.05,670
575,1,6688.4,2964.9,-167.35,670
576,1,6643.1,3063.2,-127.39,670
577,1,6604.6,3010.4,-124.5,670
578,1,6608.1,3043.5,-451.01,670
579,1,6723.1,2981.1,-204.32,670
580,1,6723.8,3027.9,-475.13,670
581,1,6727.8,3009.7,-230.75,670
582,1,6621.1,3078.8,-593.23,670
583,1,6730.3,3039.9,-623.85,670
584,1,6734.5,3004.5,-603.77,670
585,1,6583.8,3028.6,-149.9,670
586,1,6686.2,2920.7,-724.23,670
587,1,6567.3,2982,-568.3,670
588,1,6673.3,2908.9,-554.62,670
589,1,6604.1,2931.2,-563.22,670
590,1,6564.7,3049.9,-564.23,670
591,1,6562.1,2995.5,-140.59,670
592,1,6720,3110.1,-505.15,670
593,1,6559.1,2958.4,-500.54,670
594,1,6698.6,2909.5,-189.96,670
595,1,6549.3,2961.6,-460.84,670
596,1,6764.3,2918.4,-675.68,670
597,1,6654.5,3146.7,-11.559,670
598,1,6527.8,2985.9,-19.433,670
599,1,6769.3,2927.8,-11.911,670
600,1,6800.4,3021.2,-675.77,670
601,1,6797.8,2989.5,-682.93,670
602,1,6728.9,3129,-11.248,670
603,1,6750.2,2905.4,-658.35,670
604,1,6735.4,3136.7,-433.58,670
605,1,6533.4,2958.3,-429.88,670
606,1,6677.2,3164.4,-275.94,670
607,1,6532.9,3094.4,-415.09,670
608,1,6622,2866.9,-413.91,670
609,1,6695.3,3167.7,-268.15,670
610,1,6510,3024.1,-420.05,670
611,1,6809.5,2940,-86.526,670
612,1,6795,3109.7,-595.67,670
613,1,6802.6,3095.1,-92.358,670
614,1,6739,2870.6,-98.049,670
615,1,6596.5,2864.6,-104.5,670
616,1,6722.9,2848.7,-494.35,670
617,1,6690.3,3188.3,-491.21,670
618,1,6808.9,3117.7,-489.12,670
619,1,6772.6,3164.3,-156.47,670
620,1,6509.1,3122.8,-158.54,670
621,1,6757.2,3176.8,-173.03,670
622,1,6481.7,3017.4,-529.76,670
623,1,6482.1,2933.3,-443.16,670
624,1,6862.2,3040.1,-208.71,670
625,1,6514.1,2874.7,-487.51,670
626,1,6557,2838.4,-200.19,670
627,1,6466.8,3057.8,-486.58,670
628,1,6469.2,2940.7,-492.17,670
629,1,6855.9,3069,-205.72,670
630,1,6721,2813.6,-201.25,670
631,1,3643.2,11752,384.78,670
632,1,3630.5,11744,154.44,670
633,1,3624.1,11732,-90.467,670
634,1,3652.3,11786,-207.98,670
635,1,3590.3,11776,-492.51,670
636,1,3646.9,11801,-496.61,670
637,1,3599.9,11715,-540.37,670
638,1,3587,11728,-533.67,670
639,1,3588.9,11792,-597.37,670
640,1,3620.5,11823,-237.37,670
641,1,3608.4,11685,-588.06,670
642,1,3713.2,11736,-184.26,670
643,1,3561.4,11802,-503.17,670
644,1,3564.1,11825,-721.61,670
645,1,3629.4,11656,-551.08,670
646,1,3634.7,11650,-146.91,670
647,1,3660.5,11644,-494.41,670
648,1,3524.2,11799,-198.43,670
649,1,3551.8,11841,-202.24,670
650,1,3629.7,11640,-504.2,670
651,1,3738.1,11810,-198.24,670
652,1,3739.4,11782,-189.16,670
653,1,3588.6,11654,-188.47,670
654,1,3598,11873,-462.51,670
655,1,3496.5,11772,-47.443,670
656,1,3581.9,11636,-662.08,670
657,1,3757.5,11798,-652.11,670
658,1,3559.1,11640,-663.52,670
659,1,3530.5,11844,-22.504,670
660,1,3553.1,11868,-50.826,670
661,1,3610.7,11626,-655.08,670
662,1,3506.3,11798,-6.1425,670
663,1,3757.9,11814,-30.941,670
664,1,3727.8,11668,-677.44,670
665,1,3502.5,11724,-8.135,670
666,1,3765.8,11745,-681.18,670
667,1,3745.3,11833,-16.927,670
668,1,3684.6,11638,-673.82,670
669,1,3492,11745,-677.95,670
670,1,3765.2,11741,-663.37,670
671,1,3760.4,11798,-647.75,670
672,1,3757,11716,-660.15,670
673,1,3496.7,11803,-433.85,670
674,1,3632.9,11909,-276.5,670
675,1,3710.4,11622,-276.41,670
676,1,3642.2,11915,-268.41,670
677,1,3762.5,11833,-416.8,670
678,1,3614.8,11594,-107.85,670
679,1,3793.4,11779,-112.19,670
680,1,3510.6,11874,-111.69,670
681,1,3559.6,11901,-598.95,670
682,1,3703,11606,-602.32,670
683,1,3790.9,11795,-583.45,670
684,1,3692.2,11915,-585.44,670
685,1,3666.8,11595,-605.04,670
686,1,3719.3,11617,-601.3,670
687,1,3480.1,11687,-93.647,670
688,1,3631.9,11597,-86.889,670
689,1,3543.6,11612,-109.41,670
690,1,3587.6,11923,-496.89,670
691,1,3601.6,11935,-490.71,670
692,1,3578.3,11592,-498.14,670
693,1,3578.4,11589,-206.7,670
694,1,3594.9,11577,-519.32,670
695,1,3494.4,11637,-523.24,670
696,1,3449.7,11757,-173.6,670
697,1,3701.2,11923,-169.09,670
698,1,3449,11708,-159.87,670
699,1,3768.7,11878,-518.57,670
700,1,3448.6,11772,-162.32,670
701,1,3656,11577,-155.36,670
702,1,3797,11684,-164.43,670
703,1,3811,11712,-162.51,670
704,1,3821.2,11811,-438.27,670
705,1,3760.9,11918,-490.03,670
706,1,3604,11963,-480.26,670
707,1,3588.4,11954,-489.82,670
708,1,5426,932.51,56.955,670
709,1,5427.3,954.39,-604.68,670
710,1,5455.6,938.56,-19.546,670
711,1,5442,926.85,-513.24,670
712,1,5412.1,968.8,-125.51,670
713,1,5395.3,966.37,-136.2,670
714,1,5408.1,903.31,-133.43,670
715,1,5393.6,986.41,-135.43,670
716,1,5390.7,983.59,-546.61,670
717,1,5470.9,899.2,-424.69,670
718,1,5488.7,955.42,-204.85,670
719,1,5365.5,925.29,-420.5,670
720,1,5367.5,912.13,-444.7,670
721,1,5438.1,1007.8,-171.21,670
722,1,5370.3,989.26,-102.22,670
723,1,5369.8,882.16,-145.41,670
