id,frame,x [nm],y [nm],z [nm],centroid [nm]
1,1,6233.6,11213,-475,670
2,1,3589.6,758.83,-465,670
3,1,3763.2,3142.5,-465,670
4,1,3203.8,10623,-455,670
5,1,2317.9,10801,-395,670
6,1,1380.8,6333.1,-385,670
7,1,7135.5,6962.2,-375,670
8,1,8350.5,4403.3,-365,670
9,1,4120.3,12289,-355,670
10,1,5158.5,746.52,-335,670
11,1,3540.1,1188.1,-315,670
12,1,4726.9,8020.3,-315,670
13,1,2207,8711.7,-315,670
14,1,891.61,6427.5,-305,670
15,1,2880.5,10981,-295,670
16,1,5856.8,8009.6,-285,670
17,1,2968.3,2236.3,-255,670
18,1,1948,3160.9,-255,670
19,1,6635.3,10697,-255,670
20,1,6325.5,1332.1,-245,670
21,1,3962.9,12148,-245,670
22,1,3557,3706.3,-235,670
23,1,4125.3,5164.9,-235,670
24,1,7838.3,8776.4,-235,670
25,1,7689.3,8078.1,-225,670
26,1,5889.3,11652,-205,670
27,1,3644.4,4009.1,-195,670
28,1,1026.7,4226,-195,670
29,1,1300.9,6743.2,-195,670
30,1,1245.1,9107.1,-185,670
31,1,2701.1,3224,-175,670
32,1,8059.3,5040.5,-175,670
33,1,1773.4,8653.6,-175,670
34,1,3424,11918,-175,670
35,1,6819.3,2469.1,-165,670
36,1,6383.5,7933.7,-165,670
37,1,5637,1816.2,-155,670
38,1,5229.8,2983.3,-155,670
39,1,7259.7,3072.9,-155,670
40,1,7438.7,7466.6,-155,670
41,1,888,7521.7,-155,670
42,1,4865.7,9141.6,-155,670
43,1,7235.8,10821,-155,670
44,1,4556.5,11746,-155,670
45,1,7129.1,2273.6,-145,670
46,1,930.18,4919.1,-145,670
47,1,2009.6,4933,-145,670
48,1,5259.3,8581.9,-145,670
49,1,3184.8,9489.1,-145,670
50,1,5677.2,4989.4,-135,670
51,1,7965.3,5491,-135,670
52,1,1449.1,5839.8,-135,670
53,1,3706.5,9968.3,-135,670
54,1,7162.3,11118,-135,670
55,1,6740.1,1972.8,-125,670
56,1,5519.3,2691.7,-125,670
57,1,7244.7,4437.5,-125,670
58,1,4426.3,9910.5,-125,670
59,1,3541,10181,-125,670
60,1,2643,10951,-125,670
61,1,3669,3977.3,-115,670
62,1,7287.5,7015.6,-105,670
63,1,4464.3,6857.7,-95,670
64,1,7587.4,7375.1,-95,670
65,1,5250.3,12239,-95,670
66,1,6855.8,3182.6,-85,670
67,1,1032.2,8195.4,-85,670
68,1,7525.9,9283.5,-85,670
69,1,6364.4,2955.8,-75,670
70,1,5355.7,3244.6,-75,670
71,1,3543,3473.9,-75,670
72,1,828.25,5919.9,-75,670
73,1,6376.4,4863,-65,670
74,1,2241.7,3947.9,-55,670
75,1,1097.8,7024.1,-55,670
76,1,981.54,8113.8,-55,670
77,1,4723.1,525.19,-45,670
78,1,5707.1,1102.5,-45,670
79,1,7874.2,3185,-45,670
80,1,6622.8,9556.7,-45,670
81,1,6762,10401,-45,670
82,1,5211.2,10962,-45,670
83,1,4955.4,7830.1,-35,670
84,1,6289.2,10592,-35,670
85,1,3131.4,5194.5,-25,670
86,1,4189.6,7572.4,-25,670
87,1,7621.1,9577.1,-25,670
88,1,6888.8,9710.6,-25,670
89,1,6053.3,10733,-25,670
90,1,5171.7,11564,-25,670
91,1,2978.7,5367.3,-15,670
92,1,3063.2,6184.8,-15,670
93,1,3970.6,6949.1,-15,670
94,1,5795.8,7406.6,-15,670
95,1,1260.3,9375.5,-15,670
96,1,2431.6,9394.4,-15,670
97,1,6677.9,11166,-15,670
98,1,4499.2,12652,-15,670
99,1,7454.9,7994,-5,670
100,1,5320.7,11141,-5,670
101,1,4855,4847.1,5,670
102,1,1367.5,7808.5,5,670
103,1,6023.5,8134.1,5,670
104,1,4390.2,4011.7,15,670
105,1,1592.3,9841.8,15,670
106,1,5092.8,12284,15,670
107,1,3223.4,12383,15,670
108,1,951.58,6850.1,35,670
109,1,1945.8,8870.2,35,670
110,1,2871.2,11013,35,670
111,1,5649.2,4220.3,45,670
112,1,3540.6,7749.1,45,670
113,1,4367.2,10447,45,670
114,1,8094.1,4244.7,55,670
115,1,2772.5,5960.9,55,670
116,1,1906.9,7816.4,55,670
117,1,3666.2,10467,55,670
118,1,1981.8,11267,55,670
119,1,7368.4,9378.7,65,670
120,1,3723.3,9794.6,65,670
121,1,3736.8,10680,65,670
122,1,4676.4,2545.8,75,670
123,1,3126.5,3576,75,670
124,1,3861.5,8042,75,670
125,1,2399.1,9009.3,75,670
126,1,5291.2,10559,75,670
127,1,7049,2774.1,85,670
128,1,1224.8,8567.1,85,670
129,1,5234.6,2430.4,95,670
130,1,3353.3,6814.6,95,670
131,1,5061,7873.9,95,670
132,1,5113.5,11517,95,670
133,1,3670.9,5850,105,670
134,1,4946.5,9107.6,105,670
135,1,4840.9,12084,105,670
136,1,4755.2,8016.2,115,670
137,1,5564.4,9693.3,115,670
138,1,6316.1,10965,115,670
139,1,3050.5,6805.5,135,670
140,1,835.5,7551.7,135,670
141,1,3693.3,9231.9,135,670
142,1,6511.6,11504,135,670
143,1,3617.4,3050.5,145,670
144,1,3806.1,3932.5,145,670
145,1,6732.8,8694.7,145,670
146,1,3098.7,2177.4,155,670
147,1,2290.7,5242.1,155,670
148,1,5155.5,6463.1,175,670
149,1,1684.1,6972.9,185,670
150,1,8005.9,9252.3,185,670
151,1,5163.7,10678,185,670
152,1,7718,2937.4,195,670
153,1,2308.5,7891.4,195,670
154,1,3664.2,11301,195,670
155,1,6487.5,11587,195,670
156,1,1621.5,8394.9,205,670
157,1,6075.1,10668,205,670
158,1,4055.3,5716.4,215,670
159,1,741.1,7049.6,215,670
160,1,4519.9,780.24,235,670
161,1,4513.6,2895,235,670
162,1,1342.1,5950.2,235,670
163,1,2369.1,6231.3,235,670
164,1,8536.5,5944,245,670
165,1,3041.1,8880.2,245,670
166,1,4107.7,1799.2,255,670
167,1,4082.9,2622,255,670
168,1,1645.7,5107,255,670
169,1,7673,10208,255,670
170,1,1492.9,5829.3,275,670
171,1,2022,7991.1,275,670
172,1,6475.7,12152,275,670
173,1,1627.7,5697.5,285,670
174,1,2244.4,8878.1,305,670
175,1,4637.9,674,315,670
176,1,5080,1246.2,315,670
177,1,4287.4,12427,315,670
178,1,5272.9,2482.7,325,670
179,1,8397.4,5886.2,325,670
180,1,8411,6270.1,325,670
181,1,2819.1,3660.8,335,670
182,1,6026.3,2173.3,365,670
183,1,5111.2,9411.8,375,670
184,1,3681.5,5979.2,395,670
185,1,7585.7,11110,395,670
186,1,7649.3,4438.9,415,670
187,1,6946,10359,435,670
188,1,5830,10947,445,670
189,1,6224.1,11197,-201.32,670
190,1,6231.1,11224,-1127.7,670
191,1,6223.8,11216,-883.47,670
192,1,6222.9,11201,-844,670
193,1,6206.1,11223,-331.43,670
194,1,6225.2,11240,-202.34,670
195,1,6271.8,11212,-294.29,670
196,1,6265.7,11234,-315.15,670
197,1,6254.5,11236,-341,670
198,1,6239.7,11180,-604.87,670
199,1,6245.4,11260,-634.69,670
200,1,6275.2,11191,-606.38,670
201,1,6235.5,11164,-310.9,670
202,1,6226.1,11256,-297.83,670
203,1,6186.3,11206,-342.32,670
204,1,6184.3,11220,-290.9,670
205,1,6282.4,11218,-625.32,670
206,1,6257.9,11180,-615.54,670
207,1,6242.8,11270,-686.27,670
208,1,6276,11245,-702.57,670
209,1,6277.9,11265,-365.38,670
210,1,6252.1,11279,-348.34,670
211,1,6253.2,11274,-368.1,670
212,1,6284.1,11178,-328.89,670
213,1,6295.9,11256,-687.74,670
214,1,6317.5,11205,-283.77,670
215,1,6264.1,11125,-868.34,670
216,1,6129.5,11200,-690.75,670
217,1,6260.9,11110,-284.84,670
218,1,6287.6,11125,-266.93,670
219,1,6166.2,11298,-288.03,670
220,1,6131,11249,-686.59,670
221,1,6333.2,11184,-271.08,670
222,1,6271.8,11117,-698.52,670
223,1,6347.2,11213,-333.31,670
224,1,6292.6,11312,-614.71,670
225,1,6150,11292,-336.22,670
226,1,6243.1,11099,-335.12,670
227,1,6224.3,11095,-327.11,670
228,1,6307.6,11306,-628.63,670
229,1,6158.9,11126,-322.89,670
230,1,6213.1,11099,-330.27,670
231,1,6181.5,11310,-314.48,670
232,1,6158.5,11110,-343.13,670
233,1,6271,11331,-339.58,670
234,1,6137.9,11296,-343.36,670
235,1,6142.8,11305,-342.57,670
236,1,6255.5,11093,-349.76,670
237,1,6099.3,11230,-175.43,670
238,1,6126.5,11130,-142.14,670
239,1,6360.9,11187,-787.77,670
240,1,6236.8,11346,-134.76,670
241,1,6161.8,11333,-146.61,670
242,1,6139,11304,-138.33,670
243,1,6109.5,11162,-133.28,670
244,1,6365.7,11224,-806.91,670
245,1,6310.8,11078,-399.34,670
246,1,6338.3,11321,-400.29,670
247,1,6151.9,11343,-401.58,670
248,1,6385.2,11256,-549.88,670
249,1,6282.2,11375,-231.22,670
250,1,6094.3,11294,-224.71,670
251,1,6374.4,11307,-214,670
252,1,6186.7,11056,-240.92,670
253,1,6154.1,11358,-236.58,670
254,1,6345.4,11094,-227.62,670
255,1,6389.8,11155,-731.15,670
256,1,6331.1,11075,-729.7,670
257,1,6072.8,11160,-715.19,670
258,1,6270.8,11052,-722.2,670
259,1,6325.7,11351,-716.39,670
260,1,6399.3,11223,-731.44,670
261,1,6330,11079,-243.29,670
262,1,6226.4,11046,-218.19,670
263,1,6382.2,11137,-714.05,670
264,1,6189,11041,-622.35,670
265,1,6190.2,11386,-616.34,670
266,1,6278.2,11383,-327.79,670
267,1,6246.3,11036,-331.04,670
268,1,6304.8,11054,-329.36,670
269,1,6148.9,11370,-329.04,670
270,1,6264.1,11396,-647.65,670
271,1,6251.3,11395,-286.57,670
