id,frame,x [nm],y [nm],z [nm],centroid [nm]
156,1,1338.1,8681.7,355,670
157,1,5763,8916.6,355,670
158,1,7742,6959,375,670
159,1,5605.4,7446.7,375,670
160,1,6843.3,3632.2,385,670
161,1,1586.8,8994.5,385,670
162,1,5478.8,5842.9,405,670
163,1,6894.7,11246,405,670
164,1,6261.1,2080.5,425,670
165,1,7049.1,4509.9,425,670
166,1,6773.8,2476.3,435,670
167,1,2811.3,7724.7,435,670
168,1,5495.6,11991,435,670
169,1,4689.8,11864,455,670
170,1,4283.8,5372.9,465,670
171,1,1329.9,7738.9,465,670
172,1,2936.1,2137.3,485,670
173,1,4533.9,8591,-902.69,670
174,1,4528.7,8612.2,183.95,670
175,1,4527.4,8579.7,-687.79,670
176,1,4516.7,8572.9,-307.35,670
177,1,4554.4,8573.7,-349.33,670
178,1,4504.4,8627.8,-672.83,670
179,1,4542,8633.9,-605.11,670
180,1,4528.9,8562.8,-330.46,670
181,1,4494.1,8622,-649.51,670
182,1,4513.7,8570.7,-370.06,670
183,1,4534.4,8553.2,-625.91,670
184,1,4576.6,8603.4,-650.88,670
185,1,4496.4,8576.9,-371.6,670
186,1,4523.4,8551.8,-305.21,670
187,1,4558.9,8632.8,-625.69,670
188,1,4495.2,8645.5,-268.96,670
189,1,4591.1,8590,-637.95,670
190,1,4499.8,8536.9,-762.16,670
191,1,4579.7,8544.5,-223.73,670
192,1,4456,8582.7,-749.51,670
193,1,4492.7,8539,-277.16,670
194,1,4600.1,8623.8,-242.79,670
195,1,4561.7,8666.8,-754.93,670
196,1,4444.6,8634.1,-339.16,670
197,1,4593.2,8539.2,-898.74,670
198,1,4614.2,8546.7,-713.64,670
199,1,4497.9,8497.3,-294.74,670
200,1,4548,8701.2,-295.29,670
201,1,4435.3,8639.6,-701.72,670
202,1,4592.7,8521.6,-717.27,670
203,1,4626.6,8634.8,-274.1,670
204,1,4510.1,8501.3,-270.09,670
205,1,4428.6,8636.4,-705.63,670
206,1,4435.3,8647,-295.32,670
207,1,4430.3,8626.2,-716.76,670
208,1,4408.3,8595.7,-635.15,670
209,1,4413.4,8635.8,-339.74,670
210,1,4596.6,8506.5,-638.65,670
211,1,4523,8490.2,-639.35,670
212,1,4514.9,8489.1,-652.64,670
213,1,4567.9,8493.4,-638.24,670
214,1,4474.3,8710.6,-625.75,670
215,1,4625.7,8521.6,-611.45,670
216,1,4458.7,8497.1,-374.49,670
217,1,4574.5,8487,-625.65,670
218,1,4424.4,8663.3,-624.55,670
219,1,4586.4,8723.4,-795.05,670
220,1,4664.9,8594,-816.58,670
221,1,4546,8466.1,-174.72,670
222,1,4652,8664.7,-175.92,670
223,1,4663.9,8595.2,-199.36,670
224,1,4401.7,8550.2,-817.69,670
225,1,4397,8591.9,-172.6,670
226,1,4491.8,8735.3,-173.74,670
227,1,4424.4,8509.8,-163.23,670
228,1,4662.4,8596.6,-167.63,670
229,1,4417.6,8673.5,-193.09,670
230,1,4655.2,8559.5,-793.84,670
231,1,4577.3,8724.4,-827.81,670
232,1,4439.5,8488.1,-407.31,670
233,1,4660.2,8531.4,-584.23,670
234,1,4418.1,8712.3,-570.32,670
235,1,4582.9,8747.3,-423.54,670
236,1,4585,8460.7,-567.52,670
237,1,4368.1,8653,-749.96,670
238,1,4680.8,8538,-234.61,670
239,1,4373.3,8552.1,-237.79,670
240,1,4677.8,8534,-244.08,670
241,1,4458.3,8452,-729.82,670
242,1,4617.8,8461.1,-739.39,670
243,1,4386.9,8688.6,-258.5,670
244,1,4429.3,8730.8,-726.83,670
245,1,4524.4,8440.6,-729.48,670
246,1,4628.7,8468.2,-742.09,670
247,1,4438.5,8461.3,-734.22,670
248,1,4692,8595.6,-749.27,670
249,1,4661.3,8495.2,-341.85,670
250,1,4638.1,8460,-637.83,670
251,1,4499.9,8428.1,-633.28,670
252,1,4507.5,8426.5,-345.65,670
253,1,4635.7,8740.3,-345.84,670
254,1,4395.6,8714,-641.76,670
255,1,4400.1,8472.7,-317.3,670
256,1,4444.1,8771.3,-312.61,670
257,1,4712.3,8590,-667.58,670
258,1,4575.1,8419,-319.74,670
259,1,4342.8,8619,-666.96,670
260,1,4434.3,8446.8,-303.79,670
261,1,4699.3,8677,-312.03,670
262,1,4352.3,8562.6,-667.59,670
263,1,4705.2,8555.8,-677.92,670
264,1,4450.8,8770.7,-673.97,670
265,1,4549,8780.5,-322.72,670
266,1,4355.7,8517,-590.61,670
267,1,4695.3,8498,-398.42,670
268,1,4379.2,8723.1,-401.49,670
269,1,4338.2,8573.7,-393.83,670
270,1,4329.6,8600.3,-588.94,670
271,1,4614.8,8420.3,-346.52,670
272,1,4601.3,8409.2,-632.9,670
273,1,4389.2,8449.7,-354.06,670
274,1,8203.2,5835.3,-676,670
275,1,8232.3,5818.1,-299.15,670
276,1,8238,5825.8,-998.58,670
277,1,8218,5822.9,-894.56,670
278,1,8217.5,5852.7,-733.35,670
279,1,8205.9,5846.6,-918.07,670
280,1,8198.7,5839.9,-246.13,670
281,1,8214.9,5803.1,-289.6,670
282,1,8227.3,5801.6,-596.24,670
283,1,8252.5,5832.3,-606.56,670
284,1,8270,5824.4,-618.69,670
285,1,8247.2,5803.2,-592.88,670
286,1,8230.5,5794.5,-342.87,670
287,1,8222.5,5786,-311.38,670
288,1,8204.2,5792.1,-638.65,670
289,1,8229.9,5793.8,-650.72,670
290,1,8255.3,5864.4,-305.09,670
291,1,8191.3,5862.7,-633.18,670
292,1,8219.9,5885.6,-229.21,670
293,1,8269.4,5880.3,-355.9,670
294,1,8154.1,5833.5,-583,670
295,1,8172.7,5798.2,-335.04,670
296,1,8235.9,5902.6,-605.79,670
297,1,8291.9,5834,-337.96,670
298,1,8301,5822.6,-223.3,670
299,1,8157.8,5882.9,-319.08,670
300,1,8317,5848.1,-876,670
301,1,8323.7,5835.1,-255.7,670
302,1,8322,5842,-681.02,670
303,1,8319.9,5767.9,-622.6,670
304,1,8288.2,5927,-631.16,670
305,1,8105.8,5836.7,-609.81,670
306,1,8334.4,5779.7,-604.26,670
307,1,8230.7,5714.1,-600.61,670
308,1,8328.2,5901.9,-603.52,670
309,1,8223.1,5711.8,-603.61,670
310,1,8342.9,5803.7,-599.17,670
311,1,8132.7,5733.9,-166.47,670
312,1,8212.4,5964.5,-778.18,670
313,1,8177.2,5960.2,-784.75,670
314,1,8341.8,5745.7,-393.39,670
315,1,8084.2,5772,-547.06,670
316,1,8157.1,5973,-404.29,670
317,1,8184.4,5985.3,-405.82,670
318,1,8207.7,5998.3,-730.34,670
319,1,8056.1,5820.2,-730.64,670
320,1,8282,5676.8,-714.89,670
321,1,8179.8,5999.5,-707.46,670
322,1,8291,5988.4,-222.51,670
323,1,8385.7,5879.8,-227.38,670
324,1,8061.7,5793.7,-243.63,670
325,1,8158.5,5987.2,-220.28,670
326,1,8365,5756.1,-724.3,670
327,1,8129.4,5696.5,-720.37,670
328,1,8190.3,5995.6,-721.95,670
329,1,8200.8,5996.7,-729.17,670
330,1,8050.3,5888.3,-327.6,670
331,1,8268.9,5663.7,-622.77,670
332,1,8383.1,5902.5,-332.32,670
333,1,8394,5816.6,-618.22,670
334,1,8144.5,5996.6,-622.66,670
335,1,8061.5,5903,-627.59,670
336,1,8338.7,5696,-297.32,670
337,1,8370.3,5937.5,-285.26,670
338,1,8123.9,5995.6,-658.33,670
339,1,8105.5,5685.9,-661.47,670
340,1,8076.6,5959.7,-571.66,670
341,1,8088.9,5981.9,-575.76,670
342,1,8173.5,6030,-614.61,670
343,1,8101,6000,-619.24,670
344,1,8252.6,6035.6,-620.98,670
345,1,8072.5,5978.7,-617.92,670
346,1,8408.5,5910.5,-330,670
347,1,1786,4383.4,-1109.5,670
348,1,1787,4403.8,215.35,670
349,1,1760.3,4389.6,-256.72,670
350,1,1770,4412.6,-310.4,670
351,1,1766.7,4426.9,-306.72,670
352,1,1804.1,4357.5,-598.14,670
353,1,1828.7,4367.5,-644.36,670
354,1,1831.5,4398.2,-707.04,670
355,1,1830.1,4375.1,-205.85,670
356,1,1842,4423.4,-571.86,670
357,1,1733.3,4340.7,-193.85,670
358,1,1709.8,4391.3,-671.82,670
359,1,1724.8,4351.2,-180.94,670
360,1,1849.7,4432.6,-186.79,670
361,1,1773.2,4464,-731.3,670
362,1,1850.9,4416.4,-235.09,670
363,1,1764.3,4461.3,-240.43,670
364,1,1755.7,4321,-213.85,670
365,1,1853.6,4393.9,-222.41,670
366,1,1847.3,4365.1,-233.92,670
367,1,1835.3,4451.5,-703.83,670
368,1,1849.5,4371.5,-238.32,670
369,1,1833.5,4441.1,-207.06,670
370,1,1733,4452,-681.53,670
371,1,1707.6,4376.9,-722.65,670
372,1,1710.8,4364.9,-712.62,670
373,1,1725.2,4341.6,-685.92,670
374,1,1821.3,4332.8,-204.12,670
375,1,1742.1,4333.2,-226.02,670
376,1,1809.3,4325.5,-709.51,670
377,1,1839.6,4347.7,-179.41,670
378,1,1712.7,4367.4,-173.05,670
379,1,1832.2,4451.6,-226.3,670
380,1,1758.3,4471.6,-632.18,670
381,1,1688.6,4360.3,-808.24,670
382,1,1696.2,4324.9,-663.57,670
383,1,1812.7,4290.3,-649.21,670
384,1,1746.2,4298.1,-237.84,670
385,1,1773.9,4499.5,-252.5,670
386,1,1741.9,4490.7,-651.15,670
387,1,1742,4280,-302.44,670
388,1,1707.1,4304.5,-594.6,670
389,1,1830.7,4491.3,-592.35,670
390,1,1881.2,4461.3,-327.87,670
391,1,1678.6,4323.3,-338.64,670
392,1,1871.1,4296.9,-125.92,670
393,1,1790.6,4530.3,-770.27,670
394,1,1920,4404.5,-131.78,670
395,1,1778.2,4525.1,-793.39,670
396,1,1785.7,4523.6,-791.91,670
397,1,1811.4,4520.2,-753.47,670
398,1,1726.6,4512.9,-117.78,670
399,1,1650.3,4433.9,-754.64,670
400,1,1919,4376.2,-781.07,670
401,1,1784.6,4529.9,-755.34,670
402,1,1686.6,4490.6,-133.11,670
403,1,1865.5,4495.2,-768.57,670
404,1,1845.9,4275.7,-758.35,670
405,1,1912,4355.1,-142.94,670
406,1,1669.6,4323.4,-776.88,670
407,1,1814.6,4258,-795.61,670
408,1,1910.8,4339.8,-143.17,670
409,1,1893.3,4317.2,-752.93,670
410,1,1785.6,4527,-780.29,670
411,1,1726.5,4264.4,-152.72,670
412,1,1736.1,4268.7,-132.36,670
413,1,1800,4529.3,-141.52,670
414,1,1900.9,4462.6,-767.27,670
415,1,1754.8,4525.6,-125.94,670
416,1,1670.6,4475.9,-148.75,670
417,1,1718.5,4270.1,-141.96,670
418,1,1883.2,4297.4,-774.89,670
419,1,1779.9,4253.5,-157.91,670
420,1,1680.2,4274.3,-385.23,670
421,1,1627.6,4429.1,-524.31,670
422,1,1623.7,4444,-708.6,670
423,1,1660.3,4278.8,-696.98,670
424,1,1623.5,4360,-716.28,670
425,1,1829.3,4546.4,-705.27,670
426,1,1694.5,4251.2,-715.52,670
427,1,1658.2,4499.7,-219.39,670
428,1,1612.8,4384.6,-698.89,670
429,1,1942.8,4411,-215.74,670
430,1,1939.6,4362.7,-204.57,670
431,1,1614,4410.9,-712.87,670
432,1,1629.4,4323.9,-211.88,670
433,1,1892.4,4269.5,-688.76,670
434,1,1923.6,4481.1,-210.43,670
435,1,1623.2,4353.1,-197.59,670
436,1,1678.4,4267.7,-702.19,670
437,1,1860.5,4533.1,-692.61,670
438,1,1908.9,4497.6,-697.56,670
439,1,1749,4550.7,-213.24,670
440,1,1635.6,4316.4,-204.78,670
441,1,1632.8,4471,-214.27,670
442,1,1881.8,4525.6,-209.58,670
443,1,1872.8,4526.5,-693.34,670
444,1,1714.5,4546.9,-695.05,670
445,1,1672.6,4511.5,-219.63,670
446,1,1895.4,4518,-215.76,670
447,1,1858,4243.9,-207.75,670
448,1,1640.3,4308.2,-689.68,670
449,1,1883.8,4523.1,-214.07,670
450,1,1638.6,4317.3,-198.07,670
451,1,1950.8,4342.7,-592.59,670
452,1,1800.9,4570.4,-592.3,670
453,1,1715.7,4228.7,-603.78,670
454,1,1629.7,4295.5,-269.72,670
455,1,1830.3,4219.6,-278.55,670
456,1,1649.5,4525.9,-274,670
457,1,1694.9,4231.5,-635.09,670
458,1,1641.8,4518.4,-267.68,670
459,1,1835.2,4572.6,-627.89,670
460,1,1906.6,4542.3,-363.77,670
461,1,1787,4196.8,-361.51,670
462,1,1886.9,4556.1,-358.53,670
463,1,1974.3,4462.8,-601.7,670
464,1,1717.9,4584.8,-595.7,670
465,1,1747.3,4596.1,-596.04,670
466,1,1930.5,4530.3,-590.36,670
467,1,1984.9,4350.7,-596.36,670
468,1,1580.9,4408.9,-598.27,670
469,1,1596.2,4317.1,-311.32,670
470,1,1591.6,4313.8,-314.18,670
471,1,1930.9,4246.2,-600.36,670
472,1,1733,4192,-599.54,670
473,1,1950.9,4283.8,-312.99,670
474,1,2715.2,2594.2,-725.97,670
475,1,2726.5,2619,-402.3,670
476,1,2723.9,2584.7,-962.67,670
477,1,2712.9,2604.5,-1002.4,670
478,1,2752.2,2612.4,-115.03,670
479,1,2749.8,2612.9,-270,670
480,1,2738.2,2629.7,-655.44,670
481,1,2729,2633.2,-294.5,670
482,1,2701.4,2599,-595.61,670
483,1,2779.1,2595.2,-324.81,670
484,1,2696.1,2571,-627.08,670
485,1,2678.4,2628.5,-679.6,670
486,1,2682.6,2587.4,-207.69,670
487,1,2748.2,2547,-200.55,670
488,1,2667.9,2628.3,-552.09,670
489,1,2798.9,2635.7,-220.18,670
490,1,2761.8,2528.3,-178.01,670
491,1,2690.3,2662.1,-197.18,670
492,1,2792.4,2651,-727.65,670
493,1,2735.9,2678.6,-708.33,670
494,1,2691.1,2664.4,-185.17,670
495,1,2661.9,2561.3,-283.85,670
496,1,2813.7,2593.9,-628.8,670
497,1,2812.8,2651.2,-789.89,670
498,1,2786.1,2689.6,-239.76,670
499,1,2824.4,2558.8,-632.19,670
500,1,2803.8,2531.7,-234.75,670
501,1,2737.8,2496.2,-248.56,670
502,1,2811.4,2672.3,-243.02,670
503,1,2735.6,2715.1,-306.97,670
504,1,2731.5,2716.5,-604.31,670
505,1,2672.8,2505.7,-596.26,670
506,1,2736.9,2476.5,-569.6,670
507,1,2807.2,2498.1,-319.48,670
508,1,2601.7,2638.3,-135.09,670
509,1,2634.4,2689.3,-125.08,670
510,1,2616.1,2530.8,-742.91,670
511,1,2728.1,2743.5,-533.89,670
512,1,2590.9,2598.4,-357.96,670
513,1,2703,2754.2,-376.25,670
514,1,2821,2729.6,-375.69,670
515,1,2625.1,2719.6,-515.3,670
516,1,2587.1,2520.3,-701.91,670
517,1,2636.1,2464.4,-676.95,670
518,1,2892.7,2623,-689.71,670
519,1,2567.1,2612.1,-706.12,670
520,1,2672.7,2754.2,-697.94,670
521,1,2609,2487.6,-188.63,670
522,1,2726.7,2762.7,-202.25,670
523,1,2569,2616.6,-206.3,670
524,1,2597.4,2505.1,-213.15,670
525,1,2885,2664.2,-195.48,670
526,1,2836.3,2472.6,-698.06,670
527,1,2883.5,2543,-675.75,670
528,1,2730.8,2775.9,-303.47,670
529,1,2901.9,2641.8,-592.86,670
530,1,2712.3,2771,-297.25,670
531,1,2569.9,2661.1,-583.18,670
532,1,2848.5,2473.3,-594.9,670
533,1,2713.9,2426.7,-583.41,670
534,1,2829.8,2764,-273.45,670
535,1,2835.7,2453.5,-263.77,670
536,1,2547.2,2614.6,-623.36,670
537,1,2550.3,2559.1,-261.28,670
538,1,2866.5,2734,-273.28,670
539,1,2874.3,2490.8,-624.08,670
540,1,2668.7,2430.8,-630.29,670
541,1,2554,2651,-627.75,670
542,1,2719.2,2795.3,-538.64,670
543,1,2708.7,2809.7,-297.2,670
544,1,6702,1407.2,-732.55,670
545,1,6699.2,1398.1,-331.13,670
546,1,6715.7,1414.4,-649.26,670
547,1,6692.7,1382.5,-273.82,670
548,1,6723.6,1388.8,-529.19,670
549,1,6660.9,1433.6,-586.22,670
550,1,6643.5,1413.1,-547.43,670
551,1,6696.1,1348.1,-586.73,670
552,1,6734.6,1379.7,-233.75,670
553,1,6640.9,1436.4,-241.6,670
554,1,6731.6,1460.1,-521.5,670
555,1,6654,1337.5,-643.96,670
556,1,6640.2,1352.8,-136.8,670
557,1,6761.1,1409.7,-192.59,670
558,1,6758.9,1386.3,-662.83,670
559,1,6754.5,1365.1,-168.55,670
560,1,6625.1,1374.4,-630.75,670
561,1,6617.8,1433.9,-163.79,670
562,1,6723.3,1475.3,-628.84,670
563,1,6645.8,1466.6,-646.78,670
564,1,6617.7,1437.1,-190.54,670
565,1,6671.4,1476.4,-672.56,670
566,1,6624.5,1363.7,-180.62,670
567,1,6610.7,1382.7,-585.55,670
568,1,6614.3,1370.4,-583.94,670
569,1,6614.4,1368.2,-594.96,670
570,1,6755.7,1471.4,-791.76,670
571,1,6746.2,1481.2,-33.139,670
572,1,6709.2,1506.8,-209.98,670
573,1,6776.3,1481.4,-269.55,670
574,1,6617,1314.2,-280.63,670
575,1,6684,1296,-569.44,670
576,1,6681.4,1528,-279.05,670
577,1,6567.3,1377,-298.65,670
578,1,6683.3,1533.6,-551.22,670
579,1,6616,1505.3,-531.79,670
580,1,6775.5,1493.1,-533.29,670
581,1,6671.4,1278.5,-722.38,670
582,1,6608.9,1520.7,-97.97,670
583,1,6717.1,1271.9,-728.3,670
584,1,6557.5,1390,-730.18,670
585,1,6824.6,1430.3,-83.697,670
586,1,6806.6,1475.7,-732.27,670
587,1,6729.6,1534.4,-744.01,670
588,1,6685.5,1274.8,-740.35,670
589,1,6578.1,1480.2,-732.63,670
590,1,6820.4,1372.7,-94.847,670
591,1,6735.6,1536.2,-89.8,670
592,1,6562.4,1359.7,-78.312,670
593,1,6616.5,1298.4,-724.33,670
594,1,6727.2,1541.8,-86.056,670
595,1,6649.4,1540.7,-74.732,670
596,1,6587.6,1323.1,-117.04,670
597,1,6829.2,1392.7,-86.285,670
598,1,6697,1267.7,-85.953,670
599,1,6642.5,1548.8,-501.35,670
600,1,6807.8,1301.4,-483.96,670
601,1,6819.6,1323.5,-345.29,670
602,1,6662.3,1258.3,-343.53,670
603,1,6838.4,1458.4,-341.41,670
604,1,6849.1,1429.6,-487.42,670
605,1,6810.5,1314.9,-484.48,670
606,1,6854.3,1361.6,-670.38,670
607,1,6530.6,1371.9,-172.84,670
608,1,6530.5,1419.5,-182.69,670
609,1,6857.6,1433.1,-667.56,670
610,1,6819.2,1511.6,-179.02,670
611,1,6847.7,1358.3,-650.07,670
612,1,6530.1,1434.9,-653.68,670
613,1,6526.5,1365.6,-658.86,670
614,1,6724.3,1568.3,-664.13,670
615,1,6654.9,1247.8,-173.49,670
616,1,6557,1314.1,-668.61,670
617,1,6561.9,1309.1,-661.38,670
618,1,6557.3,1297,-568.43,670
619,1,6517.4,1403.3,-272.66,670
620,1,6669.7,1229.4,-264.19,670
621,1,6586.8,1544.3,-565.25,670
622,1,6855.4,1355.8,-568.77,670
623,1,6664.4,1223.2,-239.6,670
624,1,6740.6,1586,-602.66,670
625,1,6534.4,1505.8,-242.79,670
626,1,6505.1,1424,-237.23,670
627,1,6824.7,1528.5,-591.81,670
628,1,6523.1,1494.3,-229.25,670
629,1,6497.7,1405.6,-322.81,670
630,1,6635.3,1220.7,-514.89,670
631,1,6515,1492.2,-317.27,670
632,1,6664.6,1600.3,-512.78,670
633,1,6573.3,1569.9,-279.72,670
634,1,6690.2,1610,-266.53,670
635,1,6683.6,1614.6,-275.36,670
636,1,3210.7,3564.5,-544.74,670
637,1,3188,3560.6,-11.39,670
638,1,3193.6,3539.7,-465.89,670
639,1,3252.4,3553.3,-126.06,670
640,1,3171.5,3541.5,-158.18,670
641,1,3182.6,3510.6,-188.46,670
642,1,3229.1,3492.2,-61.615,670
643,1,3189.7,3497,-109.05,670
644,1,3250.8,3588.9,-61.661,670
645,1,3276.7,3558.5,-442.53,670
646,1,3197.5,3482.1,-205.14,670
647,1,3269.7,3597,-70.272,670
648,1,3287.4,3527,-53.677,670
649,1,3284.9,3527.6,-94.906,670
650,1,3163.8,3493.1,-549.97,670
651,1,3280,3582.2,-79.386,670
652,1,3260.1,3488.9,-531.63,670
653,1,3196.9,3633.1,-136.33,670
654,1,3294.2,3531,-490.29,670
655,1,3230.1,3635.1,-125.3,670
656,1,3192.1,3633.3,-121.05,670
657,1,3136.4,3607.3,61.84,670
658,1,3245.5,3647.9,-538.74,670
659,1,3135.8,3617.8,-116.31,670
660,1,3112.4,3578.6,-524,670
661,1,3306.4,3491.2,-534.19,670
662,1,3155.3,3464.9,-123.82,670
663,1,3253.4,3658.1,-472.14,670
664,1,3090.1,3540.9,-186.05,670
665,1,3256,3663.7,-449.1,670
666,1,3320.4,3491.8,-435.57,670
667,1,3338,3585.3,-190.12,670
668,1,3102,3614.4,-187.66,670
669,1,3263.5,3418.5,11.165,670
670,1,3160.6,3421.6,-14.642,670
671,1,3088.8,3594.3,10.083,670
672,1,3285.3,3430.3,-16.731,670
673,1,3176.1,3681.1,-5.6034,670
674,1,3119.6,3641.3,-656.3,670
675,1,3169.5,3678.3,17.548,670
676,1,3282.1,3435.8,-631.99,670
677,1,3239.4,3684.7,-621.27,670
678,1,3217.3,3418.2,-641.58,670
679,1,3123.6,3452.6,-648.72,670
680,1,3082,3530.6,-608.01,670
681,1,3224.5,3418.5,8.3944,670
682,1,3162.6,3418.4,-636.08,670
683,1,3188.3,3682.8,-619.04,670
684,1,3082.2,3592.1,-0.085238,670
685,1,3086.6,3498.3,-633.91,670
686,1,3086.8,3502.2,-613.44,670
687,1,3210.1,3409.3,-7.985,670
688,1,3220.4,3411.5,-612.26,670
689,1,3342.6,3583.9,-636.58,670
690,1,3090.1,3596.6,2.5458,670
691,1,3094.2,3478.4,-621.15,670
692,1,3207.8,3681,-612.31,670
693,1,3343.8,3553.9,23.368,670
694,1,3094.6,3475,-623.72,670
695,1,3114.6,3648,-613.11,670
696,1,3121.5,3448.2,-611.97,670
697,1,3164.6,3689.5,-225.04,670
698,1,3108.3,3657.9,-392.73,670
699,1,3369.9,3526.3,-388.3,670
700,1,3311,3425.7,-242.53,670
701,1,3214.7,3391.4,-387.97,670
702,1,3372,3554.4,-241.85,670
703,1,3080.9,3455.8,-76.358,670
704,1,3325,3670.1,-571.95,670
