id,frame,x [nm],y [nm],sigmax [nm],sigmay [nm],intensity [photon],offset [photon],uncertainty [nm],centroid [nm],bgstd,z [nm],z uncertainty,ydif,centroid2,fwhm0,fwhm1
1,1,4460.3,16782,617.58,690.78,-163.19,349.35,349.35,267.11,210.88,18.234,12.783,22.395,7530.4,12366,2694.6,318.14,231.12,405.15,22.975,25.038,20.913
14,2,5464.3,13572,-8.5788,688.69,-201.23,104.46,104.46,182.64,149.28,22.045,11.472,28.989,1818.3,1909.4,1727.1,399.44,400.07,398.8,37.685,39.096,36.274
20,3,4369,15023,-70.473,699.04,-16.644,131.15,131.15,255.76,201.25,12.615,5.84,16.857,3835.6,3774.1,3897.1,362.31,340.01,384.62,24.277,23.704,24.849
36,3,23217,21923,279,700.21,3.6456,347.81,347.81,388.84,325.84,13.831,11.943,15.491,15795,18285,13306,426.32,358.11,494.52,33.477,35.157,31.796
47,5,5673.7,16311,376.34,697.25,-47.785,378.15,378.15,368.26,305.32,22.227,11.474,29.265,11024,16501,5547.3,336.93,274.55,399.32,26.987,25.519,28.455
54,5,11898,19515,149.29,686.34,-244.62,228.87,228.87,324.09,262.55,19.61,15.538,22.971,6784.6,6832.8,6736.4,352.14,285.76,418.52,37.802,39.771,35.833
61,6,3696.8,17549,-235.99,696.26,-65.169,161.52,161.52,347.62,285.1,13,12.58,13.407,6550.7,4195.6,8905.7,259.03,268.68,249.37,31.399,39.528,23.269
72,7,9405.4,8560.1,-201.28,700.01,0.16405,118.15,118.15,258.73,203.74,15.044,7.6716,19.844,2951.7,2019.1,3884.3,286.62,265.83,307.41,24.683,20.713,28.653
82,8,16056,16219,21.982,692.95,-124.1,201.53,201.53,339.34,277.09,16.071,14.063,17.855,6647.1,5724.3,7569.9,432.55,411.57,453.54,33.456,38.808,28.105
91,9,7864.5,17424,-58.704,692.56,-131.01,155.84,155.84,295.61,236.11,12.357,7.6633,15.705,7497.5,4924.7,10070,436.91,421.27,452.55,37.085,29.618,44.551
102,10,11918,8586.7,252.67,691.7,-146.5,334.76,334.76,389.87,326.87,16.345,13.392,18.841,10914,11966,9861.8,339.46,263.67,415.25,28.154,27.763,28.545
111,11,9903.7,9197.5,-147.19,691.07,-157.89,129.25,129.25,270.25,213.58,19.029,9.5768,25.15,2464.4,2148.8,2780,321.42,290.56,352.29,23.606,23.455,23.757
119,12,7373.3,13651,686.13,695.59,-77.02,416.58,416.58,297.83,238.14,18.974,18.932,19.016,9511.7,11735,7288,397.36,316.65,478.07,31.723,25.002,38.443
129,13,4594.1,18567,-205.91,696.76,-56.509,191.99,191.99,395.13,332.17,9.6591,9.5211,9.7952,11765,6937.2,16592,257.91,243.52,272.3,29.154,34.655,23.652
143,14,18322,7017.7,71.227,692.99,-123.26,216.77,216.77,341.15,278.84,13.422,12.996,13.834,6025.1,3632.6,8417.6,187.09,168.27,205.92,21.463,19.244,23.681
156,16,14090,15789,251.31,694.71,-92.593,202.63,202.63,252.19,198.28,12.889,12.244,13.503,6775,4473.5,9076.6,413.2,377.65,448.74,36.95,25.765,48.134
164,17,13772,16731,122.57,688.26,-209.14,195.55,195.55,292.77,233.54,14.112,14.226,13.997,9651.6,6388.7,12914,477.21,471.76,482.67,49.347,46.685,52.01
173,18,8055.6,10621,181.34,698.99,-17.584,178.14,178.14,247.64,194.53,16.958,12.452,20.496,4377.9,5590.2,3165.6,289.39,246.89,331.89,34.646,42.924,26.367
181,19,10531,9728.6,-263.71,689.3,-190.05,196.91,196.91,415.91,353.3,23.221,13.414,29.974,6859.6,6238.3,7480.9,373.59,334.36,412.83,36.193,42.284,30.103
190,21,6991.4,12395,-19.916,690.07,-176.13,143.36,143.36,263.42,207.71,16.233,11.866,19.652,3862.5,3305.3,4419.6,359.11,332.88,385.35,34.164,37.184,31.144
196,21,14380,5738.6,-315.26,696.47,-61.614,144.61,144.61,327.92,266.17,15.106,7.7625,19.903,4771.4,3127.4,6415.5,317.24,298.54,335.94,25.226,21.78,28.671
206,22,15486,9963.4,326.95,691.12,-157.02,354.61,354.61,371.35,308.38,11.293,7.7238,13.979,23036,31987,14084,339.62,220.03,459.21,35.718,37.869,33.567
215,24,4200.4,18684,314.84,697.62,-41.31,622.84,622.84,601.77,551.83,6.2338,4.8414,7.3677,65116,78863,51368,56.531,2.4299e-07,113.06,19.39,17.446,21.334
227,26,4280.3,18808,126.47,691.29,-153.95,530.01,530.01,671.4,629.28,6.0666,6.3355,5.7851,93031,77235,1.0883e+05,25.204,5.1132e-11,50.408,30.537,33.13,27.943
