"id","frame","x [nm]","y [nm]","sigmax [nm]","sigmay [nm]","intensity [photon]","offset [photon]","uncertainty [nm]","centroid [nm]","bgstd","z [nm]","z uncertainty","ydif","centroid2"
18802.0,473.0,11149.0,26833.0,111.39,111.39,429.58,38.573,11.378,704.77,0.0,1.0,0.0,0.30519,703.14
18805.0,473.0,46668.0,30644.0,131.92,131.92,495.67,26.942,13.238,706.86,0.0,1.0,0.0,1.5916,700.05
18808.0,473.0,41241.0,31563.0,138.37,138.37,1141.3,35.518,6.6561,700.31,0.0,1.0,0.0,0.5995,694.29
18809.0,473.0,6917.4,36226.0,159.82,159.82,878.26,29.438,10.505,699.06,0.0,1.0,0.0,0.71024,698.05
18811.0,473.0,12219.0,39289.0,141.66,141.66,551.45,29.608,11.569,692.22,0.0,1.0,0.0,0.34408,690.44
18814.0,473.0,45825.0,41468.0,127.26,127.26,416.07,28.366,13.873,702.23,0.0,1.0,0.0,0.27374,695.55
18816.0,473.0,20979.0,42660.0,173.51,173.51,1220.5,29.107,9.7811,696.29,0.0,1.0,0.0,0.31957,693.23
18817.0,474.0,20936.0,426.97,122.28,122.28,374.54,46.398,15.797,704.24,0.0,1.0,0.0,-0.85191,701.19
18819.0,474.0,40078.0,1640.9,129.21,129.21,306.46,36.603,22.282,702.89,0.0,1.0,0.0,-1.5532,697.05
18822.0,474.0,30512.0,5707.2,161.73,161.73,582.1,38.37,17.526,704.96,0.0,1.0,0.0,-0.73807,700.51
18823.0,474.0,42009.0,7469.9,100.28,100.28,139.6,37.878,23.937,709.21,0.0,1.0,0.0,-0.13446,703.08
18825.0,474.0,39516.0,10135.0,205.54,205.54,959.44,42.031,16.024,707.88,0.0,1.0,0.0,-0.22361,702.12
18830.0,474.0,53662.0,23239.0,134.31,134.31,291.95,24.867,21.5,699.9,0.0,1.0,0.0,0.12379,692.07
18832.0,474.0,20009.0,24273.0,120.36,120.36,741.94,48.084,9.0823,694.46,0.0,1.0,0.0,0.75605,691.54
18835.0,474.0,20933.0,28363.0,147.48,147.48,1522.7,47.269,8.4299,702.36,0.0,1.0,0.0,0.92617,699.31
18836.0,474.0,46656.0,30641.0,120.9,120.9,395.71,31.52,14.726,706.87,0.0,1.0,0.0,1.3121,700.07
18838.0,474.0,41256.0,31572.0,148.36,148.36,992.56,32.277,8.279,703.43,0.0,1.0,0.0,0.58969,697.42
18839.0,474.0,48950.0,32364.0,135.4,135.4,697.99,25.86,9.6187,697.7,0.0,1.0,0.0,0.85261,690.57
18841.0,474.0,6902.8,36255.0,134.18,134.18,473.17,33.305,15.152,697.86,0.0,1.0,0.0,0.18083,696.86
18843.0,474.0,15492.0,41182.0,139.21,139.21,1200.5,31.126,6.8045,703.55,0.0,1.0,0.0,0.83907,701.29
18847.0,475.0,40142.0,1627.1,226.42,226.42,900.71,39.145,20.762,698.16,0.0,1.0,0.0,-1.0991,692.31
18849.0,475.0,1995.3,7312.7,143.24,143.24,333.47,37.474,22.629,702.7,0.0,1.0,0.0,-0.81364,702.41
18850.0,475.0,45803.0,9404.3,145.26,145.26,355.92,25.017,20.696,709.2,0.0,1.0,0.0,-0.20886,702.52
18851.0,475.0,35052.0,11380.0,169.93,169.93,871.08,42.776,14.004,698.0,0.0,1.0,0.0,-1.0064,692.89
18852.0,475.0,37959.0,18304.0,146.42,146.42,484.75,37.356,15.705,701.74,0.0,1.0,0.0,-0.27267,696.21
18854.0,475.0,2801.0,19578.0,155.87,155.87,677.84,41.157,14.095,691.43,0.0,1.0,0.0,-0.070423,691.02
18856.0,475.0,19999.0,24279.0,126.64,126.64,573.74,45.368,12.033,699.19,0.0,1.0,0.0,0.24805,696.28
18859.0,475.0,11136.0,26843.0,123.31,123.31,338.15,23.073,20.08,695.34,0.0,1.0,0.0,0.52427,693.71
18860.0,475.0,41246.0,31557.0,148.85,148.85,1173.3,33.913,7.4606,701.78,0.0,1.0,0.0,0.59591,695.76
18863.0,475.0,35670.0,32741.0,174.2,174.2,488.72,31.397,20.857,698.36,0.0,1.0,0.0,0.42891,693.16
18866.0,475.0,5758.7,40133.0,123.32,123.32,265.61,28.622,19.577,697.25,0.0,1.0,0.0,0.42736,696.41
18868.0,475.0,15490.0,41199.0,147.88,147.88,1163.5,33.073,8.3628,702.87,0.0,1.0,0.0,1.1675,700.61
18869.0,475.0,33195.0,42456.0,168.98,168.98,1046.6,28.429,11.053,700.55,0.0,1.0,0.0,1.008,695.71
18870.0,475.0,20980.0,42658.0,153.38,153.38,801.49,27.935,10.283,698.16,0.0,1.0,0.0,0.38928,695.1
18871.0,476.0,20985.0,428.47,150.93,150.93,934.79,46.203,12.593,700.6,0.0,1.0,0.0,-0.8384,697.54
18872.0,476.0,40130.0,1599.0,374.89,374.89,3701.0,36.995,15.588,695.69,0.0,1.0,0.0,-1.0072,689.84
18874.0,476.0,8272.0,3038.7,150.8,150.8,608.87,44.25,15.283,695.14,0.0,1.0,0.0,-0.69613,693.94
18876.0,476.0,45771.0,9368.6,118.91,118.91,183.5,36.703,25.765,709.37,0.0,1.0,0.0,-0.50401,702.7
18877.0,476.0,41919.0,18700.0,169.23,169.23,549.62,40.103,20.113,707.25,0.0,1.0,0.0,-0.17578,701.14
18878.0,476.0,2799.9,19577.0,128.89,128.89,1118.2,40.558,7.5463,691.88,0.0,1.0,0.0,0.013604,691.47
18879.0,476.0,49723.0,23539.0,140.17,140.17,971.22,31.93,7.9081,705.61,0.0,1.0,0.0,0.38328,698.36
18880.0,476.0,20013.0,24277.0,139.77,139.77,525.82,43.491,14.798,696.87,0.0,1.0,0.0,0.50629,693.95
18881.0,476.0,22399.0,25722.0,147.49,147.49,950.75,44.243,10.589,694.22,0.0,1.0,0.0,0.9094,690.96
18882.0,476.0,14824.0,26116.0,123.05,123.05,492.37,37.969,13.994,701.42,0.0,1.0,0.0,0.20833,699.26
18885.0,476.0,46681.0,30660.0,112.09,112.09,412.62,29.474,10.931,706.29,0.0,1.0,0.0,1.2265,699.48
18887.0,476.0,41236.0,31574.0,143.8,143.8,835.47,35.693,10.496,702.84,0.0,1.0,0.0,0.4274,696.83
18890.0,476.0,12205.0,39238.0,118.62,118.62,398.34,31.65,12.554,692.08,0.0,1.0,0.0,0.59979,690.3
18893.0,476.0,15494.0,41193.0,136.97,136.97,869.16,33.107,9.6971,705.46,0.0,1.0,0.0,0.6483,703.2
18894.0,476.0,45824.0,41462.0,138.37,138.37,477.86,29.421,14.916,701.8,0.0,1.0,0.0,0.76631,695.12
18896.0,476.0,33195.0,42457.0,174.04,174.04,902.91,28.689,12.414,695.12,0.0,1.0,0.0,0.77993,690.28
18897.0,476.0,20963.0,42680.0,151.36,151.36,884.92,30.298,9.5073,699.13,0.0,1.0,0.0,0.27559,696.07
18898.0,477.0,20957.0,425.37,165.99,165.99,579.16,45.751,21.868,701.28,0.0,1.0,0.0,-0.85971,698.22
18900.0,477.0,40094.0,1658.5,159.05,159.05,533.35,35.982,19.366,701.31,0.0,1.0,0.0,-1.1905,695.46
18901.0,477.0,8233.9,3024.6,171.89,171.89,905.67,40.813,14.458,704.01,0.0,1.0,0.0,-0.49859,702.81
18902.0,477.0,3730.4,6764.4,114.16,114.16,208.83,6.8662,18.462,692.06,0.0,1.0,0.0,0.71827,691.52
18903.0,477.0,45775.0,9397.9,120.47,120.47,323.76,34.709,15.904,698.66,0.0,1.0,0.0,-0.061851,691.98
18905.0,477.0,2784.9,19575.0,140.68,140.68,760.8,39.056,11.002,690.8,0.0,1.0,0.0,0.02889,690.4
18906.0,477.0,46307.0,19897.0,166.95,166.95,482.06,34.402,21.115,702.68,0.0,1.0,0.0,0.35563,695.93
18907.0,477.0,49703.0,23558.0,179.22,179.22,1244.8,27.944,11.071,697.05,0.0,1.0,0.0,0.19376,689.8
18908.0,477.0,20020.0,24266.0,150.63,150.63,922.03,47.409,10.44,696.7,0.0,1.0,0.0,0.79913,693.78
18909.0,477.0,22423.0,25733.0,150.17,150.17,1086.7,44.519,8.862,694.34,0.0,1.0,0.0,1.0068,691.08
18910.0,477.0,14851.0,26121.0,158.61,158.61,683.48,39.574,16.129,698.86,0.0,1.0,0.0,-0.12279,696.7
18912.0,477.0,6434.2,31205.0,146.13,146.13,440.37,36.527,16.697,699.87,0.0,1.0,0.0,-0.45212,698.93
18915.0,477.0,45832.0,41452.0,103.58,103.58,222.53,27.128,14.432,702.59,0.0,1.0,0.0,1.3462,695.91
18916.0,477.0,20982.0,42684.0,150.92,150.92,800.49,21.287,10.73,696.55,0.0,1.0,0.0,0.30329,693.49
18917.0,478.0,20968.0,445.44,150.67,150.67,484.25,44.256,18.145,702.17,0.0,1.0,0.0,-0.93611,699.12
18918.0,478.0,8255.4,3056.7,187.73,187.73,865.02,44.499,16.185,704.3,0.0,1.0,0.0,-0.76817,703.1
18919.0,478.0,3581.8,8363.4,149.19,149.19,800.34,42.018,14.641,701.7,0.0,1.0,0.0,-0.30531,701.18
18921.0,478.0,2784.7,19573.0,151.75,151.75,1039.3,40.174,10.558,693.49,0.0,1.0,0.0,0.21905,693.08
18923.0,478.0,28982.0,23673.0,147.67,147.67,681.97,44.518,12.584,702.86,0.0,1.0,0.0,1.068,698.64
18924.0,478.0,20009.0,24250.0,140.85,140.85,806.04,42.85,10.608,692.76,0.0,1.0,0.0,1.0445,689.85
18926.0,478.0,14855.0,26148.0,201.88,201.88,897.72,40.453,15.444,701.08,0.0,1.0,0.0,0.27545,698.92
18930.0,478.0,35664.0,32763.0,191.89,191.89,836.6,34.169,16.84,708.6,0.0,1.0,0.0,0.2135,703.4
18933.0,478.0,44811.0,40480.0,136.43,136.43,510.06,27.333,12.636,701.12,0.0,1.0,0.0,1.0711,694.59
18934.0,478.0,45796.0,41471.0,143.36,143.36,416.92,29.274,14.021,703.36,0.0,1.0,0.0,0.82265,696.68
18935.0,478.0,20993.0,42673.0,140.71,140.71,464.67,30.054,12.596,695.04,0.0,1.0,0.0,0.21843,691.98
18936.0,479.0,20956.0,437.84,187.02,187.02,1023.3,44.644,12.096,704.11,0.0,1.0,0.0,-1.0018,701.05
18937.0,479.0,40136.0,1619.8,98.932,98.932,310.78,37.901,14.305,695.34,0.0,1.0,0.0,-1.3288,689.49
18939.0,479.0,8273.3,3044.9,286.17,286.17,2153.5,46.249,14.474,698.2,0.0,1.0,0.0,-0.70672,696.99
18940.0,479.0,42942.0,4393.3,159.74,159.74,397.34,37.414,24.331,707.23,0.0,1.0,0.0,-0.70624,700.97
18941.0,479.0,39559.0,4478.9,236.16,236.16,1057.2,39.064,19.611,697.55,0.0,1.0,0.0,-1.1848,691.78
18942.0,479.0,1937.8,7283.4,86.768,86.768,165.4,31.851,15.351,703.43,0.0,1.0,0.0,-1.1097,703.14
18943.0,479.0,42034.0,7468.9,472.04,472.04,6018.5,38.584,14.2,704.62,0.0,1.0,0.0,-0.065121,698.5
18944.0,479.0,18774.0,7859.6,247.05,247.05,912.17,47.947,26.902,698.57,0.0,1.0,0.0,-0.81293,695.83
18949.0,479.0,41880.0,18735.0,143.3,143.3,297.11,38.178,21.271,706.33,0.0,1.0,0.0,-0.139,700.23
18950.0,479.0,2787.7,19585.0,174.28,174.28,1285.9,39.4,12.426,694.48,0.0,1.0,0.0,-0.10935,694.08
18952.0,479.0,49724.0,23551.0,137.63,137.63,916.24,29.783,9.3984,697.15,0.0,1.0,0.0,0.40066,689.9
18953.0,479.0,20014.0,24231.0,100.35,100.35,219.22,45.006,14.102,693.57,0.0,1.0,0.0,0.5124,690.65
18955.0,479.0,11113.0,26842.0,143.91,143.91,722.17,39.582,12.267,703.47,0.0,1.0,0.0,0.45198,701.85
18956.0,479.0,20786.0,27519.0,146.19,146.19,846.56,42.747,9.9379,703.37,0.0,1.0,0.0,1.1609,700.34
18957.0,479.0,46684.0,30661.0,141.42,141.42,556.59,30.192,11.045,707.18,0.0,1.0,0.0,0.84996,700.37
18959.0,479.0,35642.0,32774.0,170.32,170.32,636.27,38.312,17.27,700.57,0.0,1.0,0.0,-0.083644,695.37
18962.0,479.0,44832.0,40479.0,129.3,129.3,440.05,25.017,12.694,703.36,0.0,1.0,0.0,1.1426,696.83
18963.0,479.0,20964.0,42695.0,155.68,155.68,862.67,27.961,10.257,698.89,0.0,1.0,0.0,0.42042,695.83
18965.0,480.0,40120.0,1644.1,159.9,159.9,414.35,35.817,28.599,698.19,0.0,1.0,0.0,-1.3465,692.34
18966.0,480.0,8211.4,3088.5,107.1,107.1,202.52,40.778,20.952,703.95,0.0,1.0,0.0,-1.3375,702.76
18967.0,480.0,42927.0,4398.8,175.51,175.51,564.85,36.332,20.24,709.58,0.0,1.0,0.0,-0.54391,703.32
18969.0,480.0,42057.0,7505.8,197.5,197.5,620.02,31.771,21.728,706.63,0.0,1.0,0.0,-0.6671,700.5
18971.0,480.0,52713.0,16598.0,337.5,337.5,1981.7,26.725,16.678,707.59,0.0,1.0,0.0,0.39515,699.91
18972.0,480.0,2795.8,19565.0,124.16,124.16,562.67,41.091,10.523,695.13,0.0,1.0,0.0,0.14227,694.72
18974.0,480.0,28958.0,23670.0,132.39,132.39,440.06,43.839,14.858,700.59,0.0,1.0,0.0,0.90097,696.37
18976.0,480.0,39942.0,24943.0,142.34,142.34,753.62,26.891,12.693,705.59,0.0,1.0,0.0,0.27729,699.77
18977.0,480.0,10179.0,25615.0,145.97,145.97,593.4,40.024,13.858,693.37,0.0,1.0,0.0,-0.039527,691.89
18979.0,480.0,14825.0,26107.0,140.07,140.07,421.56,43.719,16.289,703.66,0.0,1.0,0.0,0.32132,701.5
18981.0,480.0,20794.0,27514.0,146.31,146.31,1604.9,42.547,7.1586,698.78,0.0,1.0,0.0,1.2702,695.75
18982.0,480.0,45658.0,30992.0,156.17,156.17,794.45,26.694,12.626,707.6,0.0,1.0,0.0,0.94741,700.95
18987.0,480.0,8855.1,41431.0,118.88,118.88,311.34,30.44,13.863,700.89,0.0,1.0,0.0,0.99024,699.6
18988.0,480.0,45800.0,41457.0,135.76,135.76,338.88,25.996,14.543,709.57,0.0,1.0,0.0,0.87053,702.9
18989.0,480.0,33187.0,42459.0,166.36,166.36,747.38,30.429,14.526,697.54,0.0,1.0,0.0,0.63328,692.7
18990.0,480.0,20967.0,42674.0,146.19,146.19,768.33,31.834,12.594,697.16,0.0,1.0,0.0,0.24145,694.11
18991.0,481.0,20929.0,429.51,161.71,161.71,672.89,44.079,18.024,704.97,0.0,1.0,0.0,-0.75641,701.92
18995.0,481.0,35063.0,11388.0,167.54,167.54,617.29,44.267,19.536,695.53,0.0,1.0,0.0,-0.63774,690.42
18997.0,481.0,41871.0,18677.0,111.65,111.65,238.41,37.363,18.104,709.69,0.0,1.0,0.0,0.6769,703.59
18998.0,481.0,46288.0,19895.0,134.39,134.39,687.4,34.046,12.774,705.69,0.0,1.0,0.0,0.55223,698.94
18999.0,481.0,2239.5,23001.0,181.8,181.8,638.92,37.807,18.058,692.02,0.0,1.0,0.0,-0.091209,691.69
19000.0,481.0,49711.0,23536.0,158.98,158.98,1175.7,30.836,9.5852,697.02,0.0,1.0,0.0,0.43739,689.77
19001.0,481.0,28957.0,23661.0,162.7,162.7,459.1,42.815,21.814,700.32,0.0,1.0,0.0,1.2736,696.1
19002.0,481.0,39980.0,24927.0,207.98,207.98,726.04,36.705,22.543,697.95,0.0,1.0,0.0,0.52909,692.12
19005.0,481.0,14839.0,26124.0,184.79,184.79,859.1,39.702,16.577,697.14,0.0,1.0,0.0,0.27946,694.97
19007.0,481.0,20783.0,27530.0,148.31,148.31,1354.7,43.797,8.0437,701.61,0.0,1.0,0.0,1.208,698.58
19008.0,481.0,50832.0,29692.0,139.03,139.03,492.64,26.177,12.195,706.35,0.0,1.0,0.0,0.88238,698.94
19010.0,481.0,45646.0,30984.0,174.21,174.21,486.48,28.425,20.508,707.5,0.0,1.0,0.0,1.2976,700.85
19015.0,481.0,45805.0,41476.0,121.77,121.77,380.39,25.595,12.548,706.55,0.0,1.0,0.0,0.85593,699.87
19016.0,481.0,20989.0,42669.0,176.03,176.03,1191.2,29.766,10.032,696.92,0.0,1.0,0.0,0.47248,693.86
19018.0,482.0,40104.0,1640.8,129.07,129.07,296.14,37.848,20.021,704.89,0.0,1.0,0.0,-1.2823,699.04
19019.0,482.0,8248.1,3048.3,203.65,203.65,971.25,45.812,19.501,701.25,0.0,1.0,0.0,-0.62584,700.05
19023.0,482.0,26938.0,10944.0,144.77,144.77,966.23,46.208,10.868,707.7,0.0,1.0,0.0,-0.93343,703.77
19025.0,482.0,41874.0,18661.0,262.84,262.84,1330.1,37.465,16.069,705.24,0.0,1.0,0.0,0.43529,699.14
19026.0,482.0,2792.8,19570.0,176.18,176.18,1142.8,39.305,12.248,691.93,0.0,1.0,0.0,0.11409,691.52
19027.0,482.0,46294.0,19887.0,125.03,125.03,385.95,35.118,15.633,708.01,0.0,1.0,0.0,0.55923,701.26
19030.0,482.0,53666.0,23288.0,138.62,138.62,409.05,25.491,16.256,705.9,0.0,1.0,0.0,-0.10645,698.08
19031.0,482.0,49705.0,23560.0,147.04,147.04,691.71,32.188,12.069,697.7,0.0,1.0,0.0,0.16271,690.45
19034.0,482.0,11102.0,26832.0,126.51,126.51,578.69,40.738,11.382,699.48,0.0,1.0,0.0,0.74852,697.87
19035.0,482.0,20779.0,27539.0,160.46,160.46,1440.6,43.487,10.087,702.67,0.0,1.0,0.0,1.1757,699.64
19037.0,482.0,50814.0,29658.0,164.44,164.44,795.79,27.974,11.046,707.25,0.0,1.0,0.0,1.0004,699.84
19038.0,482.0,45678.0,31009.0,142.14,142.14,740.31,33.0,9.266,706.59,0.0,1.0,0.0,0.87162,699.93
19042.0,482.0,45764.0,41455.0,107.46,107.46,233.29,29.4,15.681,710.33,0.0,1.0,0.0,0.53736,703.65
19044.0,482.0,20967.0,42681.0,175.12,175.12,803.35,28.685,15.68,698.13,0.0,1.0,0.0,0.26922,695.07
19045.0,483.0,20944.0,453.32,146.1,146.1,564.09,45.128,13.898,704.44,0.0,1.0,0.0,-0.98091,701.39
19046.0,483.0,32535.0,1604.1,124.47,124.47,555.67,45.971,14.669,695.54,0.0,1.0,0.0,-0.92102,690.8
19047.0,483.0,40142.0,1645.1,176.32,176.32,514.13,38.051,26.223,697.65,0.0,1.0,0.0,-1.5673,691.8
19048.0,483.0,28929.0,2931.7,205.28,205.28,804.21,42.633,20.407,705.22,0.0,1.0,0.0,-1.406,701.0
19049.0,483.0,8286.2,3045.1,141.94,141.94,459.79,41.65,14.798,698.75,0.0,1.0,0.0,-0.48821,697.54
19051.0,483.0,18771.0,7891.9,152.08,152.08,338.33,48.592,24.069,696.67,0.0,1.0,0.0,-1.0891,693.93
19052.0,483.0,26956.0,10926.0,156.66,156.66,1013.8,47.349,11.056,707.03,0.0,1.0,0.0,-0.67794,703.1
19056.0,483.0,12347.0,19523.0,147.81,147.81,1764.1,50.317,7.7016,693.01,0.0,1.0,0.0,-9.7289E-4,691.21
19057.0,483.0,46305.0,19882.0,140.84,140.84,504.29,33.164,13.251,706.27,0.0,1.0,0.0,0.44871,699.52
19059.0,483.0,5199.8,22818.0,139.68,139.68,583.36,40.895,11.123,696.84,0.0,1.0,0.0,-0.56204,696.08
19060.0,483.0,2193.1,22979.0,203.81,203.81,605.6,37.867,21.602,701.38,0.0,1.0,0.0,0.053192,701.06
19062.0,483.0,28957.0,23640.0,124.03,124.03,451.49,44.971,14.449,702.12,0.0,1.0,0.0,1.1607,697.9
19063.0,483.0,14831.0,26136.0,160.58,160.58,671.14,43.197,17.397,694.57,0.0,1.0,0.0,-0.3107,692.41
19064.0,483.0,11103.0,26838.0,144.54,144.54,843.45,38.669,10.542,704.15,0.0,1.0,0.0,0.66411,702.53
19065.0,483.0,20777.0,27529.0,157.3,157.3,1739.5,46.201,9.2972,697.97,0.0,1.0,0.0,0.95318,694.94
19067.0,483.0,45646.0,31003.0,138.45,138.45,541.16,31.259,12.39,706.75,0.0,1.0,0.0,0.85032,700.09
19069.0,483.0,45784.0,41451.0,122.44,122.44,331.78,29.251,14.008,705.34,0.0,1.0,0.0,0.88262,698.66
19071.0,483.0,20982.0,42669.0,158.17,158.17,1031.8,33.154,10.22,703.37,0.0,1.0,0.0,0.36075,700.31
19072.0,484.0,20949.0,419.73,144.97,144.97,604.69,43.241,16.886,700.36,0.0,1.0,0.0,-0.76075,697.31
19074.0,484.0,40085.0,1655.7,225.73,225.73,824.76,39.793,22.07,702.21,0.0,1.0,0.0,-1.8219,696.37
19075.0,484.0,8203.9,3018.5,193.39,193.39,759.49,43.75,19.41,699.85,0.0,1.0,0.0,-0.30584,698.65
19077.0,484.0,26974.0,10956.0,169.43,169.43,795.86,47.404,14.117,706.13,0.0,1.0,0.0,-0.9621,702.2
19085.0,484.0,12351.0,19508.0,140.26,140.26,2231.7,49.741,5.9552,693.93,0.0,1.0,0.0,0.091508,692.13
19086.0,484.0,2803.7,19570.0,162.46,162.46,943.31,40.244,12.345,692.91,0.0,1.0,0.0,0.13796,692.5
19087.0,484.0,10169.0,21324.0,141.13,141.13,1235.2,44.077,9.5898,692.58,0.0,1.0,0.0,0.05917,691.1
19088.0,484.0,5233.9,22790.0,163.44,163.44,452.72,14.205,22.411,704.2,0.0,1.0,0.0,0.45456,703.43
19089.0,484.0,53678.0,23175.0,168.23,168.23,378.8,26.69,24.049,706.82,0.0,1.0,0.0,1.2215,699.0
19091.0,484.0,28954.0,23679.0,117.53,117.53,321.36,42.598,18.386,699.3,0.0,1.0,0.0,1.1737,695.08
19092.0,484.0,19975.0,24268.0,129.0,129.0,297.45,45.372,20.259,695.08,0.0,1.0,0.0,0.91338,692.17
19093.0,484.0,14836.0,26110.0,162.73,162.73,828.95,42.987,14.533,698.23,0.0,1.0,0.0,0.39576,696.07
19095.0,484.0,20780.0,27514.0,139.11,139.11,1552.1,47.374,6.5678,699.53,0.0,1.0,0.0,1.2257,696.5
19097.0,484.0,45668.0,31001.0,155.48,155.48,590.32,28.346,15.34,707.73,0.0,1.0,0.0,0.95869,701.07
19098.0,484.0,41242.0,31587.0,141.04,141.04,823.05,37.192,11.569,704.7,0.0,1.0,0.0,0.49379,698.69
19100.0,484.0,21004.0,42669.0,151.61,151.61,807.02,31.51,9.8849,696.85,0.0,1.0,0.0,0.45608,693.78
19101.0,485.0,20957.0,444.04,188.49,188.49,834.52,45.505,18.126,699.83,0.0,1.0,0.0,-1.1214,696.78
19102.0,485.0,40142.0,1599.8,144.13,144.13,342.31,38.465,28.455,695.82,0.0,1.0,0.0,-1.2326,689.96
19104.0,485.0,28990.0,2901.0,132.69,132.69,417.66,41.974,15.34,698.83,0.0,1.0,0.0,-0.67917,694.6
19105.0,485.0,8278.3,3033.8,208.96,208.96,1677.4,42.987,11.56,698.95,0.0,1.0,0.0,-0.5908,697.74
19112.0,485.0,28331.0,16390.0,135.43,135.43,1503.3,48.773,7.2155,707.09,0.0,1.0,0.0,-0.025998,702.96
19113.0,485.0,31934.0,18009.0,171.27,171.27,636.55,44.425,18.782,703.2,0.0,1.0,0.0,-0.043193,698.54
19114.0,485.0,41905.0,18720.0,126.3,126.3,400.85,38.866,15.853,699.53,0.0,1.0,0.0,-0.099365,693.42
19115.0,485.0,12339.0,19506.0,153.71,153.71,1309.0,47.026,9.8032,694.83,0.0,1.0,0.0,0.22457,693.03
19116.0,485.0,2778.4,19570.0,154.84,154.84,758.99,42.654,13.304,692.4,0.0,1.0,0.0,-0.069405,691.99
19117.0,485.0,5199.9,22782.0,134.19,134.19,259.25,36.735,19.494,694.53,0.0,1.0,0.0,0.33529,693.77
19118.0,485.0,13069.0,23492.0,152.19,152.19,644.14,41.927,12.956,704.27,0.0,1.0,0.0,0.30614,702.37
19120.0,485.0,28982.0,23685.0,137.97,137.97,695.14,47.478,14.686,705.87,0.0,1.0,0.0,0.96152,701.64
19121.0,485.0,19981.0,24242.0,129.46,129.46,615.87,47.279,9.3396,700.85,0.0,1.0,0.0,0.96866,697.93
19122.0,485.0,14814.0,26120.0,130.42,130.42,673.31,40.607,11.484,696.61,0.0,1.0,0.0,-0.13396,694.45
19124.0,485.0,20913.0,28315.0,127.79,127.79,724.96,45.695,9.5951,693.83,0.0,1.0,0.0,1.0814,690.78
19125.0,485.0,45645.0,31019.0,144.33,144.33,575.28,30.912,13.649,706.32,0.0,1.0,0.0,0.69048,699.67
19127.0,485.0,41243.0,31559.0,164.03,164.03,1165.5,37.375,10.91,701.63,0.0,1.0,0.0,0.56042,695.62
19130.0,485.0,45799.0,41462.0,114.34,114.34,244.88,28.704,16.108,702.87,0.0,1.0,0.0,0.56825,696.19
19131.0,485.0,21942.0,42196.0,134.75,134.75,378.71,32.128,16.08,703.65,0.0,1.0,0.0,-0.2818,700.45
19132.0,485.0,33163.0,42446.0,147.75,147.75,814.54,32.268,11.96,702.14,0.0,1.0,0.0,0.84357,697.31
19133.0,485.0,20990.0,42673.0,143.16,143.16,513.41,32.655,12.591,705.98,0.0,1.0,0.0,0.30863,702.92
19134.0,486.0,20961.0,483.94,111.75,111.75,230.47,45.461,19.638,702.51,0.0,1.0,0.0,-1.3694,699.45
19135.0,486.0,40098.0,1614.6,191.83,191.83,515.7,39.017,21.155,704.94,0.0,1.0,0.0,-1.1373,699.09
19136.0,486.0,32540.0,1646.1,130.86,130.86,570.26,42.619,11.14,698.04,0.0,1.0,0.0,-1.2697,693.3
19137.0,486.0,8309.5,3042.7,143.48,143.48,563.75,42.118,13.085,698.9,0.0,1.0,0.0,-0.49416,697.69
19139.0,486.0,3857.0,6793.6,227.12,227.12,852.01,38.841,21.732,695.22,0.0,1.0,0.0,-0.41206,694.66
19141.0,486.0,35078.0,11380.0,161.28,161.28,577.94,43.388,16.314,695.17,0.0,1.0,0.0,-0.89399,690.06
19143.0,486.0,31859.0,18033.0,185.92,185.92,800.7,43.505,17.228,705.35,0.0,1.0,0.0,-0.45329,700.71
19145.0,486.0,12340.0,19511.0,134.88,134.88,1392.8,48.704,8.2329,695.93,0.0,1.0,0.0,0.080317,694.13
19146.0,486.0,2779.4,19580.0,180.49,180.49,1543.9,41.498,11.029,694.79,0.0,1.0,0.0,-0.026322,694.38
19148.0,486.0,13027.0,23480.0,181.54,181.54,636.55,42.189,18.055,694.73,0.0,1.0,0.0,-0.039319,692.83
19149.0,486.0,49717.0,23537.0,156.05,156.05,1052.4,32.363,9.8019,696.85,0.0,1.0,0.0,0.45877,689.6
19150.0,486.0,20000.0,24260.0,133.59,133.59,655.7,44.353,11.347,703.96,0.0,1.0,0.0,0.60852,701.04
19151.0,486.0,10203.0,25619.0,158.46,158.46,501.15,42.86,17.137,702.41,0.0,1.0,0.0,0.44144,700.92
19153.0,486.0,20908.0,28331.0,124.85,124.85,741.32,43.742,8.9671,704.53,0.0,1.0,0.0,1.1968,701.48
19154.0,486.0,45659.0,31024.0,149.95,149.95,801.86,31.814,11.082,704.2,0.0,1.0,0.0,0.64716,697.54
19155.0,486.0,41223.0,31548.0,138.35,138.35,924.0,32.946,10.787,697.52,0.0,1.0,0.0,0.72472,691.51
19158.0,486.0,44821.0,40495.0,121.66,121.66,449.62,24.39,12.134,706.29,0.0,1.0,0.0,1.8891,699.76
19159.0,486.0,21967.0,42160.0,122.94,122.94,384.0,29.173,12.355,695.66,0.0,1.0,0.0,0.82056,692.46
19160.0,486.0,6494.7,42416.0,152.85,152.85,636.8,29.026,11.914,700.32,0.0,1.0,0.0,0.66182,699.37
19161.0,486.0,20998.0,42648.0,159.51,159.51,575.42,27.712,16.409,694.08,0.0,1.0,0.0,0.52624,691.02
19162.0,487.0,40097.0,1625.6,114.51,114.51,310.5,32.409,17.628,704.86,0.0,1.0,0.0,-0.94784,699.01
19163.0,487.0,23990.0,3734.3,124.02,124.02,235.51,44.535,25.765,701.98,0.0,1.0,0.0,-0.2636,698.48
