"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
99.0,3.0,4814.466888106949,9698.56373361818,287.49745357270746,1764.7536494144606,72.65389732559962,14.565718170578577,31.844864123463676
100.0,3.0,4862.065942000388,34790.347062243796,159.24409704653806,577.802145944915,68.8105127552661,10.758179590444405,22.553990676451253
101.0,3.0,8712.016633893816,14106.704169989458,198.6808450207711,2453.2257589665764,106.88798435443834,16.754343693815883,12.940651320509842
102.0,3.0,9502.364818218539,6289.285418934995,169.37377563238175,1016.2503700630301,107.08490084485032,12.8335175791801,17.373054674693396
103.0,3.0,10218.396424272642,22626.15672072592,163.78576690760613,939.9657010813501,96.89368764016359,11.855294676524027,16.351860666399666
104.0,3.0,10676.276956762818,22823.573200803374,175.9838932827443,838.9832427830045,97.94973956359698,12.542113281414572,21.985051951359857
105.0,3.0,11328.970235268473,30873.130545983302,149.28261744874595,725.9479904169579,87.82471793878476,13.08894373378649,19.168476685138018
106.0,3.0,11999.097968180598,32641.82787150202,186.5910051281533,1422.0140210139075,83.356065451254,12.107386467269105,14.412243856800774
107.0,3.0,12314.515423611549,8639.279298550802,208.37745976168077,2549.8143918874484,95.64000059953767,14.930992965107627,12.31692200791468
108.0,3.0,12903.293246692561,34947.745363049115,163.64719238828732,731.3139206335048,87.66443181002668,12.83205625531609,22.285423165336404
109.0,3.0,13247.828471993036,30425.08563897205,117.06709144340242,782.6297397199396,99.75961242864054,10.909964490258695,9.72675233815408
110.0,3.0,14647.822861395529,30883.127827536653,147.46559584949523,1402.0156872744901,92.26872361638807,13.096314422945259,10.096311866166403
111.0,3.0,15209.75607198412,34046.673415413716,102.34567112076657,292.84745883941366,87.3630474495388,11.168065556694701,19.252319260230315
112.0,3.0,18445.156208058805,1301.0005700356007,237.62102401177572,1191.3093810787625,89.42701351362732,13.742557493021767,30.486945653652416
113.0,3.0,19432.446626687804,41303.86006299172,126.97336819853842,827.8075033316259,82.26858802265657,12.866952531121797,12.29349349397088
114.0,3.0,20156.79330314751,38926.60174676297,101.67606651004986,241.60052717668992,74.6027807962139,10.160338010865535,20.96575821054792
115.0,3.0,21341.257954234454,10662.710682785591,182.18934526213073,947.1815803205307,108.97184299275605,12.131550977818826,20.286061545006987
116.0,3.0,22719.2900284547,7232.548395554843,155.65060956702064,938.725926628339,118.7055410694675,15.397238695467841,18.8381692251145
117.0,3.0,24366.85246075926,37970.791269044516,141.54137897439568,1755.3639238430178,90.63899696321064,13.951440895741179,8.040446118039064
118.0,3.0,26609.67437078136,1994.1628059755462,287.050459951395,1915.1747219055883,84.57323191228838,11.646491002608796,23.77095076813863
119.0,3.0,26538.55422472998,41935.09917808736,176.69509371064544,579.4116659628947,75.06572257963761,9.859806295895599,25.336092065502253
120.0,3.0,27294.1901771824,44864.192611000944,118.54281710518813,389.0350159840258,72.1694464340522,12.049709598460531,20.789440185124842
121.0,3.0,28833.25919697537,11515.84260214251,115.89586428854501,288.98401353897407,106.92738658870141,11.471577102291318,25.307618365564178
122.0,3.0,29493.794131318155,15123.261393734725,168.37464398493668,996.6692521021494,104.33104217207202,13.192978468658914,17.943501365473335
123.0,3.0,31690.132458285538,5700.108911599541,231.9534331603936,1717.7759804453017,99.30330934373083,14.00449559329794,20.773525379751042
124.0,3.0,32298.74789120796,5899.546681925039,126.99143389137076,657.4688195361493,119.983858727546,16.764708278494492,19.424061108538027
125.0,3.0,33095.02116431436,919.6814617763363,218.6379140803992,1058.8117794472942,98.53422352513337,14.282008703215876,30.160727324572477
126.0,3.0,33663.20645606258,32446.60157891646,133.33255737499033,341.693719279606,90.26800187447212,12.484875851967026,30.51821537121539
127.0,3.0,34473.95278968152,31044.869143869546,182.79695808213367,622.4123190184735,85.42892195523035,12.013366900124229,30.319720364859645
128.0,3.0,34621.27014746506,22624.774951619627,146.51272884966622,592.9701894356061,109.37466931896492,14.459700154276824,24.637932255077548
129.0,3.0,35079.41751315952,17009.297823044653,480.53351891832386,10410.576845311622,47.183024609714444,12.769132914022293,13.743930645794878
130.0,3.0,35119.100606536274,41824.00936605857,132.10773879079758,1137.7274413046664,93.32498037717613,12.934834596949962,9.899472889571683
131.0,3.0,36156.78145418453,10616.481204374571,287.56336362507346,3349.482975743766,81.46712776614916,13.842365381626424,16.35752296755596
132.0,3.0,37695.636160909984,12773.961142503644,199.77535737092452,1388.3951707559938,98.71553325510462,15.357632177789846,20.839278550384716
133.0,3.0,38232.51340373538,27981.891465906003,104.10752358526003,263.4989053114549,95.3626581220978,12.825529817472997,24.96043419201675
134.0,3.0,39265.89901324906,22748.8006054741,219.12858545214434,1392.8872413176018,89.72268371706843,14.24503159562266,23.153635276366565
135.0,3.0,40672.18007396048,19867.78029953013,165.79698925504854,915.7079076786695,92.89851140600668,13.440476995774766,19.2157366768832
136.0,3.0,42238.04411131634,18748.832097405793,265.1544596515506,2519.494801980362,77.0701361800443,13.08051877022481,17.465571665917796
137.0,3.0,42521.24997842558,37536.4831062431,134.18192017088592,530.1061187723161,69.10184341878075,11.297240500515699,18.484457655027228
138.0,3.0,42926.32423206284,8066.869364368366,158.05868975801118,586.3913604669002,96.59466702463286,14.874785244850344,29.63938078552384
139.0,4.0,1270.3024953961758,22383.419672102493,153.47723428371583,1340.005839100314,90.90248062566206,13.98655666186108,11.995302521225183
140.0,4.0,1429.4381082174637,17096.186953759352,138.38884504123482,399.32337077168614,85.86805769678875,11.816561480924301,26.787794627278444
141.0,4.0,1418.4713632730097,38190.524264821535,197.77424721550247,927.5695235488972,76.52389194670673,13.471076655876889,26.71177365975371
142.0,4.0,2241.9276640902176,40183.28494529877,168.83362248094843,1435.1680859324206,71.11775008660587,13.90008429268553,13.374540051372561
143.0,4.0,2758.143190210536,14419.814497790841,217.44286782187064,1115.3758733197874,74.50733483185887,10.568646214026229,21.452134988035095
144.0,4.0,3274.008666918021,20870.332870138383,190.0872920024894,939.1170913363412,91.1390967577375,14.138798069411928,25.57799786816362
145.0,4.0,3507.6905825724166,36769.81403430138,157.5550802950315,517.8534938173133,69.57742351209127,10.004504751611403,22.9693186608281
146.0,4.0,3670.2580967342456,19880.927425054386,133.2128344853536,391.31081190928387,93.57346930074836,12.73526258313876,27.21637125071349
147.0,4.0,3735.3042554576855,27642.801439638857,112.17449904789844,347.0743845378198,85.09422413561703,11.061900140597285,19.319320341456457
148.0,4.0,3958.406063452229,25139.661960301204,67.30243854668464,158.39449243692536,92.00290501762444,10.955222779915427,15.454020840984002
149.0,4.0,4887.274661534742,34788.767332814954,110.23035304099928,240.1823983919428,71.14328537138886,10.615428010990057,25.569952086113023
150.0,4.0,5174.505470521998,32241.18789896009,149.8945588277883,458.9529472199157,80.71701626622306,11.924325716903079,27.549651633945526
151.0,4.0,6220.95325698618,3996.1565980839937,95.06258745393649,247.30634052798683,91.71678359492218,11.044497870524578,19.466080126818607
152.0,4.0,7140.2312564637805,14019.686583461153,123.48807752897805,304.4838744727387,92.99660923545288,13.042398400243943,30.653104968956516
153.0,4.0,8714.303121904004,14143.16996760916,195.8394850467619,1109.8977282720393,99.60831085422433,16.026113577548255,25.932097878759375
154.0,4.0,9038.478676431005,26817.7356521503,100.41050986379196,228.45946405231678,86.6126093071388,11.001301478231701,23.197946340528684
155.0,4.0,9489.464309091298,6316.395385117625,191.53162081886128,2213.8213019526693,94.13942936477312,14.116502279490845,11.431547697886389
156.0,4.0,10140.517945826889,22624.999715316902,154.95607180165405,777.9575880186378,92.50180947949421,12.153966135101138,18.012500812844923
157.0,4.0,10126.609560792029,31886.05441316713,113.24140900783529,283.44304599511094,81.66351776239719,11.33137543197461,24.386365981080765
158.0,4.0,11308.905460593589,30950.53856959682,122.89763036082927,318.792762742087,87.21593659470413,10.56331911693511,23.891244646726925
159.0,4.0,11453.879182997198,44269.42922037009,187.92416006891028,799.689530957188,66.18372355583834,12.074453178602017,25.219043597754357
160.0,4.0,11958.094917467677,32630.9930267481,117.51437847850245,401.177155222384,88.10379837705725,12.068681470924297,19.885092660895836
161.0,4.0,12313.851776912177,8622.002815167009,157.32340616869948,1931.708721754534,106.90693360618073,12.857212196816324,8.348864734267844
162.0,4.0,12901.11901978265,34900.74233291031,114.17384412768011,578.1400241596226,90.45912673785827,14.676619732548133,15.8667173585678
163.0,4.0,13236.675527955706,30431.12473115566,114.87929449479702,699.5957399238164,98.29796939587271,12.659972384542343,11.780116715380261
164.0,4.0,14630.648483768706,30870.16312754194,139.40412288177134,1042.0841120137457,95.93190380878426,14.427090000377905,13.037185245870035
165.0,4.0,15113.634880930551,34051.27139599584,146.0388592720168,529.6941138207281,79.85968105699841,13.782918398298651,26.112132824205794
166.0,4.0,18463.181202013595,1364.3475110951495,132.63020326415054,528.0355319629274,105.27097769094655,13.52549255581712,21.375773769977478
167.0,4.0,19439.102501037105,41355.28410729366,141.9743231946196,1105.9805976095972,74.79538262426053,13.891820804147308,12.340158241729203
168.0,4.0,21349.84172907446,10703.057984106683,161.07102684596396,1251.1187832732599,113.43483921617927,13.863935876749368,13.900171686892168
169.0,4.0,22753.233789420687,7169.132148064558,164.31355390819223,1426.8037611134546,123.26802444212188,14.279459526402526,13.087384007615448
170.0,4.0,23087.788362631087,40307.589860575754,131.04258348482176,306.99142114080513,77.40864817121734,11.396652186118763,30.05571102746196
171.0,4.0,24025.392771360086,15904.124033457465,234.18890996239097,1590.3006260247384,101.26103306540233,13.763148383645458,22.429180986912282
172.0,4.0,24372.00672173152,37958.0248302754,156.03879853836844,2184.504288402912,81.88463055036371,13.931585200268273,7.85424958405518
173.0,4.0,26507.165472444805,41986.29629768841,144.53064115331946,568.7956672718256,75.50077055246379,11.633961300655887,20.436987075441287
174.0,4.0,26564.09677206505,1958.0459285323977,155.63007996096968,568.7249374721483,99.63747474133336,14.643434388631546,29.191988181946964
175.0,4.0,27296.85571158649,44895.316118484014,128.76084987015287,556.2626343654279,72.77413194257852,8.737208736044446,13.132922002345438
176.0,4.0,29588.900482886147,15169.241023198765,146.73024245487588,446.4363579309954,104.63053284710702,12.699179011869367,28.80163596788782
177.0,4.0,29716.1736299948,446.8581896569767,553.0154252404409,19196.490547608144,22.390857993252823,13.643948945731239,10.682813452156015
178.0,4.0,31442.06586791404,41900.49671734769,108.80778472155286,253.33674412470356,72.10482540574391,10.011976155924476,22.48168701866814
179.0,4.0,31600.801277050527,38328.11216045626,196.8264425665601,1005.3755825487613,71.54004180989034,12.05156853697476,22.078843157021307
180.0,4.0,32301.287147836585,5899.513561547098,142.63681442873724,512.59338966027,117.45585848407336,14.022355190627346,26.17349532016596
181.0,4.0,33617.31991518247,32451.349514153328,135.0153566390697,322.21305341260637,88.79829336777834,11.960006483991938,31.790996599407837
182.0,4.0,33764.03008582511,4336.884996458013,161.43911445462487,536.9842940673826,104.40886114207655,14.898897512596708,33.71238613736371
183.0,4.0,34601.7254918733,22593.716349790553,173.23066235723658,862.2956833402773,100.3541536745501,13.939902465170256,22.908591843791648
184.0,4.0,35114.60663716859,41825.05337336541,148.79819759062337,1451.78169250863,91.97348496865642,15.790159658508866,11.678948277703453
185.0,4.0,36883.38302785985,29680.87089152644,132.70406863356317,473.2525085966454,97.30550345351932,12.044461240159713,21.36765403194013
186.0,4.0,37408.88918010606,4321.272806806261,168.93530687217466,966.0647046373194,107.1082318904729,16.329657126463868,22.670540135579067
187.0,4.0,37776.429791016046,439.3060701966906,179.3699457241791,615.7590747066781,101.78939051547832,11.407891087987311,28.140076355722922
188.0,4.0,37859.73090597876,12817.87135951625,151.040088714254,863.6817823661731,123.73865343651588,15.938415234022912,19.892598574360502
189.0,4.0,38298.97698808346,28042.860541864084,132.12670363749783,857.9386475121437,104.69251991182489,12.605932670642527,12.577262530186704
190.0,4.0,39464.485419469485,32683.757599434408,140.8586621333998,409.9651923586224,78.29276615189491,10.393234667576827,24.00802335966405
191.0,4.0,40814.90968557922,40941.71402044186,220.27285411997119,1173.2303561923652,63.241591618323575,13.646230680462915,26.528422236856755
192.0,4.0,40739.826354041674,42769.95362028566,116.79300667553377,294.30033359768396,70.0538893945931,8.735786706776391,19.75593211893615
193.0,4.0,41851.87942749517,34001.09246864609,255.43466544844455,1620.7802372188935,65.58213929961802,14.020752813454914,26.506402984757926
194.0,4.0,42307.5586004705,18768.790325504466,263.83679484908725,1707.2678649733516,87.78766944712095,14.5202394699217,27.73766394157183
195.0,4.0,42856.43024399137,20991.034853993235,163.00756002271174,564.5575498757852,88.20985147900376,11.18386837763843,24.987244716219006
196.0,5.0,1271.0936483945388,22393.502477554233,161.1464874031677,1467.4852794156848,88.4205290528754,12.170274835377906,10.710713448899787
197.0,5.0,1381.2678000841013,38223.96523072423,209.05536780447076,1622.847167410985,67.45730842560481,13.633959043614748,17.537717175927792
198.0,5.0,1547.5136162553122,38144.0927455769,255.3265775923069,2226.485923818859,60.19679090264728,13.242030892523005,18.492886464300355
199.0,5.0,1831.251233217999,33604.615354624584,102.7902703276846,219.88885193637327,69.38040027819542,9.498799557193927,22.03050376089144
200.0,5.0,2233.932186184257,40210.96703724564,165.4958370602338,1269.8770538454964,69.71410012721621,11.230220655266393,12.009193180330534
201.0,5.0,2697.7531031691033,14402.455527045344,142.11977067327012,460.60135907739584,88.5366339531032,14.047469842355946,28.88265287326173
202.0,5.0,3708.388409972436,27646.761721937546,180.42851721016794,673.0674108491304,77.69642796954359,11.948871406561775,27.269572190376877
203.0,5.0,3985.531465458714,25209.02645550913,115.62291630609744,279.44308388624546,89.60248319075569,12.70538111371869,28.615441464339916
204.0,5.0,4838.770983038766,9790.254941760837,110.44838260375077,328.31753060076034,90.1797210470665,12.826449855947438,22.627020861065503
205.0,5.0,5254.486525600862,32263.618565936675,116.7515293098968,409.6055610021283,79.82404200846567,10.704862173971376,17.301263777864513
206.0,5.0,9113.344577795146,26807.363668595608,125.45938636428626,327.15423492002475,88.85737948827655,9.56637582712598,22.162997617520325
207.0,5.0,9533.472253229656,6275.252528306,118.47983394278678,566.6423927894065,109.51407314608089,14.046343762289645,16.674955019452774
208.0,5.0,10175.219713901666,22596.140615299446,102.09889138622033,441.83157984914095,103.96197984316277,12.018118083971096,13.88769916563634
209.0,5.0,10696.593802408537,22813.563809239735,153.55955774997543,535.4304699046426,95.9894811114695,12.832624392655573,26.63345108881656
210.0,5.0,11350.30951431794,30889.36575739733,160.67050995041367,1489.777373450782,91.4980977002592,15.762008389477874,13.151069898870114
211.0,5.0,11465.507900262175,44298.68780917141,161.66995808360429,912.9563690987284,62.55538562693637,11.116586214749178,15.495759482090257
212.0,5.0,12305.084764298595,8623.404041754497,167.30754125356188,2608.514730298391,108.97542797633001,19.804989185392333,10.24372909562441
213.0,5.0,12919.54468365645,34925.01682780723,164.3663679331134,1006.6541947809303,84.57435709809359,11.723240113001578,15.279000961900593
214.0,5.0,13095.29426595408,31236.697450622232,126.41349548384264,301.95084997037355,90.52313196736168,10.135813284473231,25.57242560659295
215.0,5.0,14631.576695265157,30864.227997755126,139.4980340276166,1237.6347886072876,93.56131271678566,15.328205473520462,11.712695040840469
