"id","frame","x [nm]","y [nm]","sigma [nm]","intensity [photon]","offset [photon]","bkgstd [photon]","uncertainty [nm]"
30.0,1.0,28727.340699777258,22809.59635016718,192.04114265315562,322.40494066494705,46.94687979762248,5.432374967188101,30.3245578713279
32.0,1.0,29526.635404346718,15373.886503142212,191.07823200414825,340.3454047253752,49.0696585432737,6.011671126966157,31.21076497284483
33.0,1.0,30706.56170502204,31961.242854635875,276.82853238986047,863.2023582762333,37.77168004498325,5.0406996294100255,22.492432066232734
34.0,1.0,33074.73733040909,12863.255378710282,191.99004592860877,300.70500770403896,43.6195116044069,5.020595239042894,30.209485624917235
35.0,1.0,33170.37381595974,29164.440062524518,159.3102085162328,294.2861587383162,44.099485249476544,5.001543281690875,21.82021163997134
36.0,1.0,33900.5331329431,1780.214431228364,196.72570780557453,699.8241314836794,43.70848544340713,8.084851572798547,21.72439687731631
37.0,1.0,34400.603748294925,33994.30573686389,242.48373700435513,964.2367588736172,43.882383372301526,7.24098930916002,21.609861044441427
38.0,1.0,34528.97566317367,32643.702727195472,95.48060824582761,87.86670333443348,37.268567281265916,4.14891088991196,22.363325538139915
39.0,1.0,34699.080445200205,35363.376915326735,215.6421552140736,567.7533294564383,38.03815330764444,5.845237121352824,23.659121053702542
41.0,1.0,37153.48838627289,8077.5288131247835,122.05766333898632,103.67168353401146,41.1083633607604,5.369489026122789,37.284300312860076
42.0,1.0,38392.75154923013,30571.890053392635,219.48157152213074,653.7095333073287,40.182969143311475,6.774348289786165,24.34859843536166
43.0,1.0,39159.58512695903,37041.22960872312,167.21903741692057,205.4005178741803,36.212041264525716,5.562745538686267,36.49946890900047
44.0,1.0,39570.09720570363,33186.91056425004,102.20180099878694,90.89577159955448,35.313935798370814,4.764570249442196,27.36173058840692
45.0,1.0,41876.08522385444,2401.540734376311,178.04777289954168,176.8781306188067,41.81831200625135,5.507412969177439,46.99609645741982
46.0,1.0,42045.656293491826,17284.24193557828,191.2971009715874,1171.2995318307503,45.82387179108452,12.440808472143301,18.59841295467358
47.0,1.0,42473.13380383564,30621.088051644845,233.5723398445106,712.0734049388058,38.04960587854222,6.217972696643803,23.43993032164204
49.0,1.0,44777.60770101102,44104.04907295477,257.16303469338663,555.760831219598,26.521680916558662,4.610348932458837,27.3121565892309
50.0,1.0,45036.90505403219,17141.586569850777,156.6479666690583,184.9320085000757,40.86003688523334,4.7032762198713955,30.775125444097903
53.0,1.0,45726.58758655543,10496.91044739361,258.06031302505056,1221.851054521068,37.534042597501916,8.429823127984047,22.221579481119917
55.0,1.0,46334.686608930104,15276.490818634176,176.55715578596502,784.6857439964851,47.42974068089179,13.627593102507776,25.490509379490188
56.0,1.0,46772.8995992615,11999.89088741029,200.1182531853432,636.2593473087294,40.70105286812393,7.624417207909268,23.299723632759132
59.0,1.0,50615.997030872364,8926.110415661125,241.63740406342237,557.319583792463,33.260246063299654,5.447190689784858,27.982937704835283
60.0,1.0,51244.31003889413,34985.445575477155,263.22238774935215,345.3019527540883,28.929318892508373,4.8994224376559155,47.02116653037743
61.0,1.0,52204.119526667106,30974.06090666624,178.61428703358789,409.9563928284136,32.80874725606962,6.465336121279076,24.618834001795257
62.0,1.0,52297.02367434332,4229.514925704394,138.49609548266895,157.78374001310746,34.709053158309324,4.841818321522969,29.112997772912802
63.0,1.0,52603.116298340974,15777.944464373422,258.08155605340886,630.6601301225284,30.75104397453911,4.977842035188643,26.101609391663935
64.0,1.0,53026.06304215427,37149.56377260622,265.96128871831706,437.25480402782745,25.678338279028186,5.10922806131913,39.78738304763243
65.0,1.0,53671.81896089823,13916.959958660802,105.56550663575443,117.91508000396529,33.85173262318446,4.247231429730323,20.921996130557865
66.0,1.0,54698.21528220571,6666.987303568647,247.6805471126805,528.6599661135175,32.07844649525313,5.09699331851454,29.061151760244293
67.0,1.0,55126.55352533965,20496.482905347846,115.2256810683834,140.2600089982752,32.09747337043746,5.014230648873817,23.870298762679308
68.0,1.0,56667.29553538439,39730.4674056089,127.94330023778626,127.7777928412458,25.589624127661867,4.27470817052707,27.548367714736962
69.0,1.0,57994.25012047963,31683.64135143918,184.80269327308937,234.00717089171712,26.368244197827856,4.610086984023007,33.02290963472215
70.0,1.0,58941.51255947567,15967.577775677619,197.8639231864376,255.3754564321348,26.290711883306173,4.461856342273389,33.60194174375194
71.0,2.0,766.2304567203936,4052.5447128736473,131.6497209334166,172.65967388457582,35.531594871685215,4.957525338318744,24.911811061543172
72.0,2.0,3603.740960876769,35608.2605312234,210.89722369079348,293.3897934213573,31.05525861744963,5.627009975149893,40.82302186071393
73.0,2.0,4765.168121759943,5031.196409187732,192.568205133284,300.6826058850721,33.8317820408377,4.363895153300022,26.987122664827563
74.0,2.0,4654.653073491423,7520.810671874112,167.62140400053786,296.40488155229133,38.4082845832468,6.1135558332780064,28.20934152601366
75.0,2.0,6138.577583379404,33867.56846803855,100.17166295674204,99.69632126799246,32.62396932297411,4.288322158824253,22.30940384658137
76.0,2.0,6245.728956128692,5959.298093874346,151.0447700698198,181.3477381989984,35.83597684991516,4.5043888615073975,28.25533407162974
77.0,2.0,6300.969498314502,3596.2509500272445,205.20806141942663,551.8563648757852,36.53102554352669,7.282088397957877,26.823109848165036
78.0,2.0,9602.691839659778,14682.94254405714,193.56971947447,411.49345012316064,39.57277117946843,5.832642000818264,26.065063072797297
79.0,2.0,11629.957208607964,15383.881615407083,271.2111750281356,544.730653468279,38.767389784451865,5.19173732745038,34.024931923783384
80.0,2.0,12293.048334400135,5997.854214981199,99.01628636497887,79.98988790031314,40.35796180471972,4.713723541477052,28.78372080481715
83.0,2.0,13275.6818046074,1735.5807313335363,257.9023302940094,949.2776563577693,37.77678978502662,6.96372202187601,23.783107154829263
84.0,2.0,13297.643089204324,45010.93382515755,222.3386621844098,581.3802002465605,27.688112714841782,5.826795738664493,24.425948695340377
86.0,2.0,14538.372399813445,1076.783102306963,130.33176294633296,230.41549089264976,42.38888983902986,6.281564743002163,22.880447893696278
87.0,2.0,15414.209611126178,8686.511752804288,128.28653680027296,125.43431478127489,39.91604315105636,4.681834654582221,30.380809387363914
88.0,2.0,15955.153544237588,31604.551169876828,231.19140942059425,762.2367531715305,38.93501107190269,6.819754969412193,23.37628417386759
89.0,2.0,16213.74565682159,1875.9096114320243,225.60342402094548,624.3576311474342,38.197278121489894,5.807294253918616,23.422896380785986
90.0,2.0,16243.860533318088,21015.28718349525,163.69853950332813,186.2755715725277,41.76573251624073,4.875328869061841,34.21967176713554
92.0,2.0,17283.831853685242,35542.907320278035,193.40026598304397,545.1512455246045,37.98834827779678,6.992223214595716,23.420456050192325
93.0,2.0,17508.65990314399,24899.099743173978,192.9301852204505,299.5521935719815,39.83540825991043,4.298217661580263,26.835113353662173
95.0,2.0,18943.687648694784,31818.057920416413,241.23412354142425,445.13782355089324,39.15398422665452,4.781350658317711,30.733685642918353
96.0,2.0,19378.733535158957,35100.32171794013,262.0359476796417,834.2461937146492,34.26260299575048,5.7324830140026775,23.364282513498477
97.0,2.0,19366.20143643899,24422.668572006743,203.93041095548364,370.19124109042275,41.7621393261227,4.820369183746981,26.91036565453202
98.0,2.0,19724.415896428676,736.4694293266018,133.3371370792269,132.94345244477725,41.58225156651237,4.829817833005848,31.746694695442894
100.0,2.0,23628.26329594607,21760.70883878244,172.39793294597914,339.6555189508685,44.931123450188565,5.713473574905939,24.69084178497623
101.0,2.0,23739.076186654947,27811.893033432512,164.41311517206785,249.9794934247566,45.359125240759575,5.774757642441589,30.366442747067484
102.0,2.0,24775.517582829307,34466.30446407652,299.2546451382359,1088.1364342140548,35.105086161153935,5.8315526676831615,23.699323326356282
103.0,2.0,27236.500155968384,7887.149579038987,103.2233408444668,140.07672702652553,45.82502110762309,4.9331157577658225,19.383788112021623
104.0,2.0,28350.738173294198,11763.502265452436,169.83101885855567,796.7533998581627,50.84131996526975,9.451217231281213,16.751184932418766
105.0,2.0,29496.109383985844,15367.488469172637,275.25870907548557,437.97691577637784,44.56724961180379,5.67659067366315,46.67274126574063
106.0,2.0,30769.505726561838,31985.896360173636,191.40275620128793,308.3172702568994,42.374533602430255,4.614699378425889,27.324007931621917
107.0,2.0,30963.15343750733,19205.479903708925,181.3877633027842,191.3532523811241,48.38969211209269,5.007675368439856,41.437801955798264
108.0,2.0,32986.65277125202,12787.225538085671,270.7158144400912,425.22316139512793,43.46144642763573,5.198147391566692,42.91691977029522
109.0,2.0,33258.79586328492,29134.49258008434,246.23112213954786,664.0469843374682,42.62757735236243,6.832323376761268,30.01847222345868
110.0,2.0,33938.16246877949,1784.587130516738,187.67202635587284,553.710155095762,45.59544131302106,7.764386253954413,23.91804019696208
111.0,2.0,34366.95881000734,34000.63170792445,276.52855878694976,1490.447210081269,36.96997011485496,7.563117789135631,19.097686836419413
112.0,2.0,34664.11645854467,35360.05920163829,239.1009356549545,1380.518536222996,38.44756200605274,9.71509113526375,19.45083528743325
113.0,2.0,37315.052235241594,3853.687958281244,124.92528825566252,177.79703815716633,42.1584950255789,4.544606218020402,20.590497965616073
115.0,2.0,38145.111899505566,18971.153813291636,243.9129928313644,1371.8482822438696,45.79363692152956,8.678383112592595,18.393313869881176
116.0,2.0,38531.88642258941,30622.826991254566,157.50039758100544,343.35953952027296,39.89930928748938,5.082327864522667,18.84715091835119
117.0,2.0,38973.955363531655,37012.87270920448,99.43711444287898,83.77073580643484,37.46184758302213,4.375447120658417,26.154710466660354
118.0,2.0,41833.2508313152,2408.695485982584,224.26156192729468,489.60332562370905,38.522171968831344,5.251005640575176,26.629050013000935
119.0,2.0,42056.948449668846,17269.32888743758,161.98078597553229,637.526654361515,44.66507796348392,8.139848960466036,16.608383412425468
120.0,2.0,45557.57678874654,10452.739604034088,227.13640925186942,1048.8986582555333,40.961978419834644,9.013689043533859,21.41050565599565
122.0,2.0,46267.99446399444,15265.335059196244,176.00588056368937,587.0123497866543,43.08100421127028,9.133895562124101,23.175049925335006
124.0,2.0,50606.10262070114,8893.886904970897,176.55279483775232,249.1536168178021,35.425285870124156,4.919323294310777,30.263682745940354
125.0,2.0,51085.19412373154,14468.701021815601,190.13236188362035,243.58146565299543,33.344519307764806,4.430560197159609,32.413200777937995
126.0,2.0,52199.002888714436,30952.029614505806,126.45053128961253,207.31692378551378,32.76458503347661,4.808212052391127,19.173970649312285
127.0,2.0,52428.34124752013,4138.02465179382,282.66596861595224,596.755151793339,29.136994789349874,4.744507574114195,31.205174413529054
128.0,2.0,52531.821198830505,15768.51357252499,177.01090111221546,233.11092466754232,34.49307766312054,4.9148485869822,32.32954206561783
129.0,2.0,52597.55816860761,12476.46772686566,126.23780451427248,170.44168081999746,33.48714929916823,5.336587973185515,24.830024778975414
130.0,2.0,53027.150420308746,37139.575759915606,186.36523558273493,306.5853348792025,29.248391671281198,3.916657232577578,22.923773032934562
131.0,2.0,53524.5933502462,17507.761490844357,154.75427941250572,165.51549481880787,32.760820031735136,4.041197862650794,29.3421915312893
132.0,2.0,54754.71970787765,15233.347896112979,141.19685004917517,232.26304704039575,33.937139299429404,5.496556576672375,23.50601125095455
133.0,2.0,58971.908442363274,15921.18622648841,168.70234071906933,197.40373887565542,26.26090203544567,4.1706459662651945,30.004551345135326
134.0,3.0,776.5699839720259,4012.292625386072,146.35413321547563,178.33163076485584,36.42377481276184,4.953283509909038,29.34216268957408
135.0,3.0,3480.277653867372,35584.84810416196,237.06331613884203,554.1038600709383,28.655009662425094,4.759736064217695,24.2342457271845
137.0,3.0,6100.376894459815,33833.420640322285,121.33543748517552,103.12985854961453,31.910929742787708,4.539889864648994,32.014915327281685
138.0,3.0,6231.6051460585695,3565.672156344669,273.7483217879845,795.1288891267287,34.188221739951004,6.815206655586505,30.86163835883464
139.0,3.0,9461.50871246088,14673.586446509544,198.29668905460548,353.8883911516472,38.481057598415724,5.288396944872767,28.829641407799226
140.0,3.0,11652.0668840694,15386.701343902912,151.78642915770706,247.62610960064015,41.52863319256509,5.0381785312455465,23.526719951069243
141.0,3.0,12604.124693197464,28490.29738760475,108.91386937493372,110.67620232882324,38.4718995922166,4.418458955835166,24.12701151400195
142.0,3.0,13010.839799206276,1738.9426946029616,210.93715900928518,625.3285121274716,39.532411242198805,7.40674727358473,25.48867955547561
143.0,3.0,13119.916671913807,6372.850350362332,197.4632171694942,541.0204372066316,40.088488875779504,6.7577447822694525,23.803917978085238
144.0,3.0,13214.94309528184,45049.243451309296,258.79789757426875,483.8619123741545,28.304419318215828,5.232550113303448,35.07335398210928
146.0,3.0,13815.310751951494,37363.07153147025,212.8424385770524,364.85833120263777,33.51389597174622,5.245842737104119,31.750847022249772
149.0,3.0,14447.932734612416,1064.3099313442196,158.92004513631494,333.6179439245135,42.06227913794097,6.846795613458463,25.233679343985177
150.0,3.0,15914.735241610655,31613.57727546244,228.2731713811899,403.7014419406332,39.94369827975792,5.8270706579022145,36.147176917240955
151.0,3.0,16304.865061055743,1896.3723730497904,229.5091415066155,534.7929327502314,39.629748183713716,6.345485242486258,30.19501639976842
152.0,3.0,18871.003942134863,31800.784234656276,197.84107858901885,292.97244791923094,37.671135385900556,6.072296185852888,38.78214590901426
153.0,3.0,19428.713409748467,35062.41256103041,264.33353480557093,690.4627720128424,36.72975540750409,5.971258799412554,29.34425588002104
154.0,3.0,19611.430924400713,24439.48414427731,205.2280535011143,282.2563976514676,40.24399697354098,4.601951621443655,33.64934705539413
156.0,3.0,20623.17331374042,20977.5075416899,134.9786395428376,167.75005363707874,47.16728907717714,5.256875624392933,28.13730172506293
157.0,3.0,21585.171308211324,30581.78876903017,240.52339290848798,806.3429790499163,39.024268017146206,6.6685677433348225,23.419028398450017
159.0,3.0,23719.35083987536,21715.85244507678,169.14636877409765,278.1073683015022,46.39708180496337,7.187229115021463,35.242635942613646
160.0,3.0,23805.821393739065,27763.934468262978,178.91476567932037,328.76389259986274,47.44847686170923,6.4499519033264185,30.325269094186407
161.0,3.0,24988.878701439666,34411.639004322074,229.8810097890496,454.02253178129246,39.50279040751086,5.503818865256651,31.16100594728474
162.0,3.0,27337.90789811292,7815.180120387919,188.12834448563078,214.627682700805,45.18076369629271,5.316882242601285,42.026951938624556
163.0,3.0,28405.123637107958,11762.33478333209,222.30520426481002,833.2474036655622,47.0026694353582,8.442834251010227,24.11083786638954
165.0,3.0,30691.81989832665,31970.170870615937,166.65596743173703,291.0899292893494,41.04380804189283,5.399282773947681,25.497796077743235
166.0,3.0,30923.85724115,19162.03041358244,152.51720344463297,198.8764300638708,46.05932944190941,4.975370673961558,28.730709976256072
167.0,3.0,33093.90422124322,29185.578923985668,240.98034657284487,429.01346280913964,40.78220492021063,5.889051931278065,38.17822929953738
168.0,3.0,33821.0298481833,1800.4504962332228,142.07448796950587,355.8729528870982,47.02073650841279,8.017206920343659,22.11482189165795
169.0,3.0,34374.229859131,33969.00591914232,208.46906821519872,854.3651889479903,45.30119013637903,6.588590198846968,16.892301925982245
170.0,3.0,34615.47831852814,35401.910108514756,192.67794989324503,631.6692381325336,41.567561812928815,6.633563156127131,19.39291101128941
171.0,3.0,35497.12654413872,41769.80926877819,195.07986870867867,349.86795973203823,34.9429203962725,4.996051129824893,26.927000146098134
173.0,3.0,38209.81975166895,18958.06178135078,260.66862951546005,548.9546751933705,43.89019781743907,5.466808833031538,32.812594448192606
174.0,3.0,38339.97446267985,30596.93552592648,139.32645150777915,254.6687481004057,42.46457337312688,5.478788865484861,21.03406445473577
175.0,3.0,38991.78101758794,36995.70148706739,162.2479890416605,164.8705683552409,35.77206439189853,4.3631050390788175,34.26106979043514
176.0,3.0,41956.2634375459,17265.93044402989,217.0000752589157,1055.630465779679,41.26640691295817,9.264182627815666,20.00704025630427
177.0,3.0,42014.731412673485,2421.0519521725164,196.11166040556586,455.7272071679259,41.61096272755756,7.267559288921153,29.46075920463218
178.0,3.0,42570.35714821792,30638.281172860297,206.32523557607087,311.1614326092529,37.22801749938486,4.141876723260903,28.407583364506284
179.0,3.0,44696.69525743399,27576.25386582998,195.84714992691482,251.89777857790264,36.93448720435603,4.5641118755451755,34.05100877161597
180.0,3.0,45024.25380315049,17139.51180971762,256.01868841871055,557.9861129710159,37.9420609050993,5.613937999906879,31.977651472443267
181.0,3.0,45550.1532666535,10475.761754379926,224.45133107560025,910.7816883018008,40.67281417632962,7.317863043517384,19.918261168524143
183.0,3.0,45824.36502570095,14568.05147144125,166.21341262468803,330.85174162991,40.779880060249276,5.917835493260367,24.366949230321808
184.0,3.0,46699.66183824933,15278.32408476485,195.27590294058834,808.4203174877484,45.673839790914144,12.774507744321298,28.329769323965856
185.0,3.0,50810.32954544746,8943.356251784917,129.35399787128262,126.7578393107427,35.86951550266567,4.6660011264416426,30.46203941348641
186.0,3.0,52183.754812977284,30945.2442971357,124.0818664624876,193.44346422774527,32.65658347014383,5.568708811732361,22.199776180663832
187.0,3.0,52368.59355233618,4188.786837883438,150.35278048647842,164.2309095023373,33.16991324437125,4.627013969310614,31.405896273087635
188.0,3.0,52444.14472176172,15756.442561533571,179.0214889503039,207.6402446184268,34.30257326496751,5.277515340675408,39.20968906414414
189.0,3.0,52639.44507781492,38061.158933104954,119.74811360046073,131.92632362768717,28.05241487352883,3.985816428115199,22.498671841540915
190.0,3.0,52754.34863818645,12515.139704545847,141.16857754902057,151.93744295171967,33.50937484393446,4.436668663912185,29.00312209695155
191.0,3.0,53014.15486273141,37102.346836949284,158.37237312542115,332.32278717473537,30.92693109547383,5.503808552757694,20.902563634504848
192.0,3.0,54326.67148393162,33317.68384654894,157.67614120997428,207.7799816488611,29.64172849387282,4.484411091703681,26.880022943220855
193.0,3.0,54583.24823591199,15234.594158284026,223.72224202949766,564.9500789643245,29.059561081153756,5.513113694235781,24.205450793874963
194.0,3.0,54765.89424478297,6704.585336530375,179.5280417716558,240.05138851295044,33.11443579611587,5.336910988150527,34.71239954963071
196.0,3.0,58989.07183163522,15932.4133509688,161.39626277227882,214.5250666710254,25.891731273731665,4.266915777350161,26.147597563473195
197.0,4.0,656.4969368994274,4010.196064934327,167.20001030177855,296.6183565560704,35.56269483803666,6.221003240498427,28.490194286492475
198.0,4.0,3260.871811746974,39901.731541483605,194.0110505660915,285.4605280526958,28.87105149815247,4.414418639605785,28.967832590904145
199.0,4.0,3496.902623268229,35608.76490236005,195.04984779453525,266.05211151443694,30.843313194070046,4.435080973900421,31.340223344917405
200.0,4.0,5044.221871083582,5036.144651479017,170.58171380694185,233.25033306539174,34.97981379713524,4.841106713807747,29.776747762623746
201.0,4.0,6315.339348001135,3586.739949783789,187.75595248666164,354.32650578310506,37.18793389353786,6.319482340966033,30.38776096106808
202.0,4.0,9539.663164979711,14711.68844387232,212.92205375515795,562.6765615212114,38.166095429040325,5.646446279794616,22.633295762166973
203.0,4.0,11558.228517793168,15361.769191831767,276.9526278876871,599.2539057374653,38.665347706216465,4.699812971990647,29.68720391479512
204.0,4.0,12028.095862343907,26914.008046392184,216.89976420177086,290.87774713632274,36.47497472449409,4.605090244367645,36.29671130633707
205.0,4.0,13143.963229024912,1725.4414127427463,175.17427964916405,496.8080162200375,43.20715789767063,8.241327948261171,24.535843059701754
208.0,4.0,13222.997026767871,45034.91136645027,236.67537428794625,429.41313939642856,29.066567057007887,4.478767295072219,29.013320513525695
210.0,4.0,14106.555478135004,6448.028533155302,145.0013862845007,236.26211483822436,42.108014253368125,6.289253051244704,27.274862980394357
212.0,4.0,14616.68364291809,1080.0578913975733,175.69834910616945,270.6127748770951,42.95226372106585,5.985071243600907,32.95459158743074
213.0,4.0,15822.998615335113,31589.579019937733,241.37809664926328,1083.7694990191528,36.53582743693466,6.106824552521734,16.690235967508997
214.0,4.0,16424.49097605485,41965.60086291131,790.3858130741005,12308.482834956974,5.01955026563042,5.056805709686267,13.698827779454488
216.0,4.0,18873.559209426832,21120.311727439435,205.1300131699064,500.20181387166,45.060304340323356,6.868314591939504,27.920140762476784
217.0,4.0,19137.667832261268,24442.12188842123,192.4672229278681,482.69116341630576,43.961775307319805,6.354164347327702,23.93233312370156
218.0,4.0,19271.107394387604,36946.14135103021,245.88599233092773,439.9927654390385,32.60880035038282,4.875167735618548,32.7388985177642
220.0,4.0,19607.90410020481,35043.666722244634,229.38560728570863,513.9848627044605,36.76321675524474,5.020916787407833,25.555755308827024
221.0,4.0,20763.16511023934,20995.3368415121,271.71132982913986,623.8680748637121,44.938369666075026,6.290722983087631,35.65139711644566
222.0,4.0,21639.554061021965,30578.467157808216,209.6317553356755,659.2675045751384,44.94713249123034,6.880887793929404,22.475636772546437
223.0,4.0,23681.020598689207,27749.361119135487,213.0996287359357,487.61983623227655,41.7831064230861,5.914366501653137,26.932127696104157
224.0,4.0,23776.88934434981,21759.34939629014,173.46777359238692,336.98539579363614,46.92684450306302,6.806841105048451,29.319727356720445
226.0,4.0,24851.129192539513,34448.05490903132,305.87144312508894,824.2717138404778,36.25713854160662,5.190688809607772,28.908476532350186
228.0,4.0,27358.90520123415,7851.621323568686,271.53303267490423,541.8668106600742,42.869302282929844,6.197152618887679,40.184639671313015
230.0,4.0,28268.527944747308,11848.214950868702,244.6741930046558,1846.5378663500167,52.92656615209488,13.413586009899394,20.63430673450412
233.0,4.0,29570.69170937059,15361.338939390767,208.39502840987288,377.87879450024866,47.42471434363463,5.32059463804427,29.903753224593906
234.0,4.0,30961.345768749692,19160.20345842678,187.85174059562718,359.2129309180626,45.79809078847064,5.732683505049304,27.56456217581998
235.0,4.0,33179.87320432411,29174.774035448216,154.79921008530877,323.52346586906776,45.48909385137695,7.056235895862711,25.388026531651867
236.0,4.0,33214.63966267963,12815.83661276031,170.12862657004777,172.85948391173184,47.92932573082425,5.773396507587016,45.98196048118897
237.0,4.0,33887.899959678834,1798.8228507520075,238.171626361235,944.5034025587528,40.421398493006066,7.564253422717502,22.13171304863014
238.0,4.0,34356.83195816119,33967.40996317451,224.09905084734456,680.2243034581522,40.05438056741666,6.049610007253102,22.12824657640849
241.0,4.0,35552.151054277434,41782.60470417246,222.97046771219348,516.2460285007201,33.7215129399684,5.559679283286857,26.337894370507932
242.0,4.0,37598.926016707235,3876.3746687989146,107.74560422515188,114.00669699574946,41.922404191409726,5.946151856634121,29.532397657011543
243.0,4.0,38169.672234918384,43785.68610221507,199.13256324737367,221.85036190635495,34.43509465531409,5.065414995174578,43.4277291684518
244.0,4.0,38496.959847876264,30600.66640013149,167.04032864378328,271.3310895968089,39.66045551581472,4.477669037505278,23.38694307015323
245.0,4.0,41863.437150427715,2387.9716780547938,151.4457197500093,366.38573786391225,41.35836551966884,5.898352421078841,18.669093047115034
246.0,4.0,42005.58639723281,17277.555437649393,181.5618171713455,1052.5222070982916,46.11674749457937,10.806951506826657,16.438783713052633
247.0,4.0,42468.38944960879,30610.478616003875,206.161612155436,628.3491285444687,39.8516187804931,7.502072721483431,24.5787293191968
248.0,4.0,44722.100322072154,27462.07083965622,245.49584235868673,392.1742903760239,35.78547761044641,5.30736492657069,39.21737107483296
249.0,4.0,44666.0885379429,44093.22481272112,162.7704518040683,210.28561243768672,28.963031513305705,4.326717577567582,27.350093736083142
250.0,4.0,44985.2575786102,17093.079245003926,278.742380267517,657.0343921639322,37.34987107766583,5.405409066135848,31.1203471289263
251.0,4.0,45667.72464553985,10461.632805087162,237.01032048270343,1029.0766384449148,41.19578580067437,7.966764805162387,21.17510718386139
253.0,4.0,46245.68483381421,15254.784199560374,203.8740187747065,768.6455072775639,42.69143681488585,8.345928304205462,21.87336782449752
255.0,4.0,46942.45318550415,12012.801214523399,170.64380186554828,291.9112238325348,37.37892705865617,4.178651807609574,21.54318020500688
257.0,4.0,51194.779679662446,14421.514864928446,169.5350697726053,209.1916763710773,33.83770751835731,4.676030009083407,31.615928775732648
258.0,4.0,52214.54560140847,30955.31144911422,259.795009992521,647.6936509565545,29.029582475490123,5.099207363521711,26.310262076945875
259.0,4.0,52449.466618280596,15751.499187082938,183.10278540768854,419.31863766480546,34.22258857475872,5.552550735796934,22.175298691233838
260.0,4.0,53007.63943554891,37134.03443563741,269.0733618841619,462.725679500397,27.92026746293889,4.505383787382055,34.50826240725451
261.0,4.0,53528.442978071726,17511.94320859594,115.16347892293803,141.97345893267376,34.18989809132173,4.3231429732839395,20.959089967034455
